#,Program:featureCounts
Geneid,SRR17446276.bam
AT1G07360,1110
AT1G60680,676
AT1G13570,466
AT1G43620,626
AT1G79390,272
AT1G31860,365
AT1G30450,1180
AT1G10500,1135
AT1G44446,6064
AT1G64625,52
AT1G08790,0
AT1G55775,3
AT1G44941,0
AT1G49730,1236
AT1G06930,13
AT1G73885,4660
AT1G51030,1
AT1G08140,0
AT1G50670,996
AT1G72300,590
AT1G70390,4
AT1G80750,783
AT1G04050,70
AT1G76930,5602
AT1G77320,202
AT1G77145,73
AT1G77910,0
AT1G19160,1
AT1G59950,0
AT1G48740,7
AT1G75700,32
AT1G15740,3168
AT1G29720,20
AT1G47780,0
AT1G61320,0
AT1G78740,0
AT1G78530,66
AT1G52150,817
AT1G62970,473
AT1G49960,120
AT1G68020,2118
AT1G56700,998
AT1G33820,0
AT1G03350,1117
AT1G14490,48
AT1G53750,3466
AT1G76390,97
AT1G15150,26
AT1G02680,352
AT1G11940,165
AT1G61840,216
AT1G36230,0
AT1G43667,0
AT1G74675,24
AT1G11680,3249
AT1G66670,2306
AT1G28300,2
AT1G55620,452
AT1G32030,2
AT1G16910,6
AT1G23500,0
AT1G67265,31
AT1G54240,0
AT1G72310,545
AT1G32190,255
AT1G61870,569
AT1G66080,149
AT1G08490,1020
AT1G30960,60
AT1G09430,2110
AT1G69530,4589
AT1G78220,1
AT1G03250,596
AT1G08840,133
AT1G51960,0
AT1G33400,348
AT1G64500,146
AT1G13440,29248
AT1G50360,783
AT1G50660,1095
AT1G52470,0
AT1G20400,12
AT1G22330,241
AT1G49910,80
AT1G76190,0
AT1G29550,149
AT1G15850,0
AT1G03600,8361
AT1G73840,1172
AT1G53280,1024
AT1G13340,1198
AT1G54290,190
AT1G08430,531
AT1G26540,76
AT1G43580,891
AT1G07260,257
AT1G02270,853
AT1G69360,706
AT1G53980,0
AT1G17860,10
AT1G72175,222
AT1G76550,704
AT1G02210,0
AT1G61260,147
AT1G22680,3
AT1G06540,2
AT1G66920,42
AT1G12220,162
AT1G23280,404
AT1G72520,607
AT1G30890,354
AT1G32880,4
AT1G14480,94
AT1G80240,667
AT1G80165,0
AT1G17190,313
AT1G74840,3243
AT1G03760,173
AT1G76290,0
AT1G74670,14620
AT1G14280,1202
AT1G58370,83
AT1G31555,0
AT1G65170,0
AT1G75840,1528
AT1G49405,9
AT1G13480,115
AT1G29300,178
AT1G23130,2017
AT1G32630,95
AT1G62960,835
AT1G17180,186
AT1G27385,721
AT1G07885,5
AT1G62915,46
AT1G17345,14
AT1G09260,0
AT1G58080,2852
AT1G51940,1644
AT1G09320,196
AT1G54520,2774
AT1G55180,145
AT1G28395,168
AT1G19720,1748
AT1G33240,2082
AT1G26340,195
AT1G18197,10
AT1G09570,9623
AT1G26960,115
AT1G25580,346
AT1G72950,16
AT1G12530,251
AT1G79330,50
AT1G50200,5334
AT1G70720,1
AT1G50280,402
AT1G56030,0
AT1G28310,368
AT1G26250,38
AT1G27280,1
AT1G01453,23
AT1G03110,161
AT1G15060,737
AT1G61200,0
AT1G03200,4
AT1G49660,959
AT1G11090,0
AT1G01110,286
AT1G61800,21
AT1G51913,1
AT1G65190,428
AT1G36510,0
AT1G14320,6434
AT1G52720,616
AT1G66470,81
AT1G16170,243
AT1G69710,6
AT1G04160,303
AT1G71720,905
AT1G33980,1169
AT1G32410,771
AT1G22760,3
AT1G52280,846
AT1G29560,114
AT1G55150,515
AT1G63780,355
AT1G08680,1171
AT1G77410,52
AT1G29962,0
AT1G68530,5690
AT1G33880,0
AT1G43190,1380
AT1G06290,1466
AT1G33940,0
AT1G19770,3435
AT1G50430,2077
AT1G16500,202
AT1G68910,545
AT1G03590,451
AT1G77340,3
AT1G21695,18
AT1G14620,387
AT1G14100,3
AT1G22340,8
AT1G70650,74
AT1G77710,1053
AT1G75600,4
AT1G75410,714
AT1G15690,11897
AT1G65484,20
AT1G30900,238
AT1G05730,23
AT1G80950,888
AT1G26830,1963
AT1G27730,329
AT1G04830,876
AT1G21720,1339
AT1G62830,330
AT1G20510,1828
AT1G49150,0
AT1G61170,128
AT1G26380,49
AT1G30970,983
AT1G80090,12
AT1G80580,0
AT1G44800,829
AT1G23720,3650
AT1G15780,1588
AT1G25510,126
AT1G72730,285
AT1G77840,1396
AT1G80060,77
AT1G70510,33
AT1G08845,109
AT1G31390,0
AT1G72050,483
AT1G11800,172
AT1G68877,0
AT1G25260,908
AT1G20100,1571
AT1G24148,169
AT1G77520,52
AT1G51402,0
AT1G80680,1214
AT1G27340,1062
AT1G44900,328
AT1G66830,99
AT1G50580,82
AT1G75390,213
AT1G62510,553
AT1G34812,0
AT1G73830,300
AT1G12672,0
AT1G26255,0
AT1G08160,142
AT1G28530,153
AT1G15750,3627
AT1G54260,246
AT1G76490,9816
AT1G05785,173
AT1G31010,60
AT1G05170,152
AT1G76860,400
AT1G28080,9
AT1G60450,2
AT1G56270,0
AT1G79230,2477
AT1G13310,5
AT1G69020,144
AT1G76728,0
AT1G09245,0
AT1G68935,0
AT1G53380,681
AT1G69370,250
AT1G05205,195
AT1G06670,1151
AT1G52260,245
AT1G10230,181
AT1G68290,0
AT1G47970,1019
AT1G68200,39
AT1G53900,0
AT1G09310,13401
AT1G55700,14
AT1G47230,175
AT1G04590,359
AT1G68840,904
AT1G55490,10138
AT1G12000,1336
AT1G10750,83
AT1G76530,2
AT1G07485,0
AT1G31430,27
AT1G60190,3536
AT1G33612,79
AT1G51450,230
AT1G24510,2752
AT1G10717,0
AT1G25112,0
AT1G18600,419
AT1G48490,1164
AT1G19520,595
AT1G64690,127
AT1G72650,722
AT1G01580,258
AT1G55840,1239
AT1G66050,34
AT1G09190,50
AT1G54773,14
AT1G12470,1173
AT1G30515,204
AT1G28375,0
AT1G11545,653
AT1G14345,726
AT1G67370,55
AT1G59780,51
AT1G67550,498
AT1G03920,73
AT1G16250,266
AT1G58090,0
AT1G74150,27
AT1G20380,196
AT1G08180,105
AT1G74400,19
AT1G02080,3476
AT1G17800,0
AT1G06640,2233
AT1G01170,622
AT1G80745,5
AT1G36970,0
AT1G01410,0
AT1G51910,0
AT1G80220,0
AT1G49475,6
AT1G76370,0
AT1G75670,164
AT1G26230,427
AT1G31600,702
AT1G20900,420
AT1G24822,0
AT1G67960,557
AT1G77380,65
AT1G75710,299
AT1G62620,0
AT1G08315,0
AT1G29740,10
AT1G05790,575
AT1G02350,126
AT1G01310,2
AT1G66090,155
AT1G17745,973
AT1G49975,539
AT1G13180,261
AT1G14610,2826
AT1G49470,306
AT1G31950,133
AT1G14800,0
AT1G60370,0
AT1G54080,2543
AT1G12930,602
AT1G32810,788
AT1G03510,27
AT1G53163,60
AT1G31350,203
AT1G55030,0
AT1G18410,26
AT1G48410,4205
AT1G53030,135
AT1G58380,350
AT1G76520,366
AT1G77682,0
AT1G77620,299
AT1G30730,362
AT1G76460,933
AT1G11475,297
AT1G04010,189
AT1G29570,0
AT1G08890,2549
AT1G68238,59
AT1G16680,604
AT1G29860,26
AT1G75290,34
AT1G24050,1037
AT1G32127,144
AT1G50450,758
AT1G62730,113
AT1G27400,2848
AT1G79430,326
AT1G78690,232
AT1G72120,56
AT1G09560,3970
AT1G54445,0
AT1G49610,5
AT1G49830,9
AT1G10930,522
AT1G27040,1
AT1G15630,12
AT1G04670,0
AT1G24340,508
AT1G08940,162
AT1G79210,1419
AT1G10820,498
AT1G24480,4
AT1G78960,190
AT1G62080,0
AT1G51000,0
AT1G24706,1425
AT1G47280,0
AT1G61065,178
AT1G29041,0
AT1G78780,105
AT1G73730,294
AT1G55140,597
AT1G04000,325
AT1G14960,53
AT1G45163,0
AT1G53190,948
AT1G61960,129
AT1G35537,0
AT1G34500,1
AT1G59730,62
AT1G06080,1117
AT1G02405,14
AT1G07300,117
AT1G11810,0
AT1G35215,2
AT1G61970,204
AT1G76110,537
AT1G34760,1192
AT1G08250,0
AT1G47885,0
AT1G54775,0
AT1G21460,130
AT1G49450,457
AT1G20360,0
AT1G53541,0
AT1G34260,584
AT1G07340,0
AT1G65350,0
AT1G02205,2845
AT1G69750,130
AT1G63440,461
AT1G65520,241
AT1G67730,2102
AT1G29960,103
AT1G10000,14
AT1G21630,2826
AT1G21651,19
AT1G02060,153
AT1G17510,136
AT1G68180,7
AT1G48910,0
AT1G57760,0
AT1G70860,30
AT1G53390,816
AT1G75790,0
AT1G18460,1788
AT1G04970,860
AT1G07860,0
AT1G05040,0
AT1G18190,492
AT1G58290,9258
AT1G32730,95
AT1G02100,1049
AT1G62270,0
AT1G02940,5
AT1G68130,308
AT1G72130,391
AT1G74540,0
AT1G43160,41
AT1G50120,760
AT1G18570,488
AT1G47450,0
AT1G80100,7
AT1G71930,23
AT1G71850,102
AT1G32270,1
AT1G79810,293
AT1G27100,1453
AT1G17980,1144
AT1G77500,413
AT1G05370,61
AT1G68630,0
AT1G57540,146
AT1G52450,27
AT1G31040,18
AT1G58170,39
AT1G45474,1987
AT1G50400,17
AT1G23080,2581
AT1G64850,785
AT1G17910,0
AT1G50760,0
AT1G54720,0
AT1G73930,539
AT1G04760,61
AT1G11510,1
AT1G70175,0
AT1G56560,605
AT1G05440,50
AT1G22280,954
AT1G68600,251
AT1G66490,2
AT1G19860,492
AT1G56190,9472
AT1G05910,617
AT1G12810,564
AT1G59590,100
AT1G67720,541
AT1G67820,121
AT1G71710,996
AT1G74990,0
AT1G47290,467
AT1G65720,3765
AT1G08590,13
AT1G15010,161
AT1G66860,15
AT1G79910,55
AT1G16480,52
AT1G32600,0
AT1G71220,2687
AT1G47610,162
AT1G65420,59
AT1G01990,620
AT1G05675,272
AT1G53940,137
AT1G17170,160
AT1G79580,38
AT1G61290,1
AT1G73330,3692
AT1G18870,568
AT1G35140,119
AT1G22015,0
AT1G10970,181
AT1G23240,0
AT1G11870,818
AT1G76570,338
AT1G21738,0
AT1G03840,104
AT1G68570,219
AT1G71530,0
AT1G72150,12544
AT1G54360,1329
AT1G48170,180
AT1G31070,739
AT1G30790,0
AT1G21850,0
AT1G47640,800
AT1G75910,0
AT1G55380,17
AT1G53025,120
AT1G34360,341
AT1G26180,599
AT1G70920,13
AT1G08510,2711
AT1G20880,366
AT1G07820,901
AT1G20060,157
AT1G26450,393
AT1G03160,1220
AT1G16225,4
AT1G03610,1766
AT1G66330,1507
AT1G08030,603
AT1G19670,1106
AT1G23000,217
AT1G14700,651
AT1G31170,606
AT1G27660,110
AT1G19050,537
AT1G63690,2982
AT1G44790,485
AT1G18830,44
AT1G66235,0
AT1G18860,68
AT1G32530,706
AT1G65890,33
AT1G78940,44
AT1G67650,103
AT1G55240,30
AT1G80960,137
AT1G33010,0
AT1G46264,204
AT1G25460,32
AT1G35500,0
AT1G65210,0
AT1G28005,0
AT1G75750,818
AT1G51720,739
AT1G65680,12
AT1G05005,0
AT1G54890,90
AT1G24240,341
AT1G78050,250
AT1G12970,522
AT1G42960,2896
AT1G68723,0
AT1G13160,514
AT1G14690,823
AT1G66120,0
AT1G73950,347
AT1G67970,495
AT1G02860,424
AT1G77720,225
AT1G59171,0
AT1G62210,0
AT1G57830,0
AT1G55830,317
AT1G79180,53
AT1G02550,0
AT1G70475,0
AT1G01620,10727
AT1G72020,1663
AT1G01290,366
AT1G29025,170
AT1G51580,436
AT1G06230,1591
AT1G73160,38
AT1G71250,2
AT1G03630,3961
AT1G76670,2520
AT1G05290,0
AT1G68990,392
AT1G19210,72
AT1G72840,326
AT1G76790,1028
AT1G80560,768
AT1G22940,508
AT1G22720,0
AT1G45201,1604
AT1G60030,70
AT1G74790,885
AT1G09390,464
AT1G12805,83
AT1G80860,440
AT1G61180,504
AT1G79370,0
AT1G04200,973
AT1G59530,3
AT1G03770,174
AT1G74280,93
AT1G65590,694
AT1G72390,962
AT1G53760,283
AT1G67710,137
AT1G58310,0
AT1G31620,0
AT1G55340,1068
AT1G62740,1250
AT1G56260,54
AT1G25682,632
AT1G75490,179
AT1G07840,430
AT1G77890,388
AT1G51860,405
AT1G79680,47
AT1G50260,367
AT1G51870,202
AT1G21770,7
AT1G17610,1
AT1G20070,0
AT1G30740,1
AT1G62990,182
AT1G62560,321
AT1G35330,29
AT1G26630,11823
AT1G09500,35
AT1G06510,493
AT1G19270,361
AT1G32975,0
AT1G14350,218
AT1G10380,470
AT1G26170,936
AT1G08165,6
AT1G77930,1129
AT1G60900,1436
AT1G33640,0
AT1G74170,358
AT1G51890,111
AT1G38065,0
AT1G72100,8
AT1G72990,226
AT1G75770,97
AT1G21528,0
AT1G26530,8
AT1G73540,217
AT1G63300,180
AT1G46768,60
AT1G69588,0
AT1G79850,0
AT1G73660,1300
AT1G19310,558
AT1G33990,1169
AT1G66245,0
AT1G23350,8
AT1G02640,435
AT1G29830,31
AT1G02630,7
AT1G67680,1779
AT1G28120,926
AT1G74040,823
AT1G28230,206
AT1G64390,2967
AT1G61190,1102
AT1G26690,494
AT1G03280,868
AT1G10155,5
AT1G34047,0
AT1G65250,37
AT1G75940,0
AT1G71270,908
AT1G64090,1659
AT1G08670,87
AT1G51520,77
AT1G30250,32
AT1G16470,1605
AT1G56380,0
AT1G65910,48
AT1G47271,43
AT1G35580,2660
AT1G61540,0
AT1G65580,1601
AT1G63330,0
AT1G65790,25
AT1G50140,743
AT1G22010,0
AT1G08410,283
AT1G11530,500
AT1G75130,538
AT1G22550,306
AT1G73190,10
AT1G54095,6
AT1G31120,547
AT1G03150,474
AT1G27980,390
AT1G52220,7241
AT1G31960,0
AT1G56440,423
AT1G04540,84
AT1G80140,0
AT1G64280,762
AT1G22910,601
AT1G77850,296
AT1G35510,528
AT1G49510,783
AT1G26930,247
AT1G60815,0
AT1G24460,1262
AT1G22130,4
AT1G43080,0
AT1G06430,3060
AT1G70000,102
AT1G76260,244
AT1G49330,2
AT1G05805,1176
AT1G20740,0
AT1G52900,0
AT1G43810,0
AT1G21864,0
AT1G01305,0
AT1G16890,1647
AT1G62940,2
AT1G20923,0
AT1G77390,240
AT1G30455,1
AT1G33355,0
AT1G23110,3
AT1G20970,2356
AT1G02700,45
AT1G70340,139
AT1G09950,134
AT1G66045,0
AT1G77860,8
AT1G21160,707
AT1G06360,1239
AT1G43890,1213
AT1G75360,71
AT1G29410,165
AT1G79060,140
AT1G01280,0
AT1G52950,0
AT1G22170,223
AT1G21520,21
AT1G10730,264
AT1G07880,169
AT1G79030,477
AT1G11930,1176
AT1G49630,575
AT1G09170,59
AT1G72240,13
AT1G66600,12
AT1G54140,339
AT1G74480,0
AT1G36623,0
AT1G15200,1359
AT1G24095,48
AT1G73090,311
AT1G04780,1666
AT1G68330,89
AT1G34480,6
AT1G76240,165
AT1G20760,1648
AT1G56690,33
AT1G17520,342
AT1G76740,77
AT1G78570,2034
AT1G09470,68
AT1G77260,718
AT1G50930,12
AT1G12270,1275
AT1G68050,997
AT1G66800,98
AT1G13330,48
AT1G23970,123
AT1G49720,1661
AT1G15290,1979
AT1G09580,279
AT1G42970,29478
AT1G53780,1798
AT1G26910,173
AT1G07410,84
AT1G66345,92
AT1G49670,1345
AT1G24610,906
AT1G25300,0
AT1G21210,43
AT1G31260,0
AT1G77815,0
AT1G47800,0
AT1G44770,1019
AT1G68380,0
AT1G01820,1655
AT1G50050,21
AT1G74088,77
AT1G27620,93
AT1G63320,0
AT1G21200,241
AT1G03780,369
AT1G09070,3757
AT1G56310,289
AT1G48900,1401
AT1G78700,974
AT1G65845,682
AT1G34350,296
AT1G31630,0
AT1G28470,90
AT1G12665,0
AT1G22460,1
AT1G27390,501
AT1G18330,255
AT1G72700,1173
AT1G79000,1869
AT1G24485,4
AT1G11730,48
AT1G73480,7662
AT1G10480,45
AT1G74530,480
AT1G07645,5
AT1G75920,2
AT1G29990,612
AT1G79560,1196
AT1G70670,341
AT1G04530,684
AT1G41920,0
AT1G07570,316
AT1G78280,1058
AT1G15530,440
AT1G53050,858
AT1G67180,54
AT1G36922,0
AT1G33430,0
AT1G17620,1185
AT1G48745,31
AT1G76020,734
AT1G66110,0
AT1G10640,279
AT1G48670,45
AT1G11740,122
AT1G18040,268
AT1G02990,559
AT1G17700,161
AT1G23490,5117
AT1G75440,659
AT1G20810,1087
AT1G04400,4597
AT1G23390,4325
AT1G50370,813
AT1G65295,345
AT1G21900,470
AT1G13960,773
AT1G62320,134
AT1G79160,603
AT1G02390,181
AT1G29680,1
AT1G04450,0
AT1G04660,0
AT1G69340,1285
AT1G51840,272
AT1G77690,687
AT1G11370,1
AT1G66480,171
AT1G47940,0
AT1G64235,0
AT1G47580,376
AT1G12730,249
AT1G79080,234
AT1G23950,375
AT1G22300,5602
AT1G24120,729
AT1G31710,540
AT1G61620,1201
AT1G31370,0
AT1G64630,470
AT1G10586,0
AT1G75350,4554
AT1G20683,0
AT1G08210,522
AT1G04250,925
AT1G69880,84
AT1G16445,49
AT1G53400,972
AT1G17420,776
AT1G09270,1479
AT1G03530,269
AT1G47990,5
AT1G26798,0
AT1G11560,0
AT1G63960,1
AT1G29395,4384
AT1G08560,492
AT1G48700,2
AT1G19400,1903
AT1G76400,1671
AT1G19790,8
AT1G29120,872
AT1G48590,3
AT1G35170,0
AT1G10280,201
AT1G80970,36
AT1G21120,100
AT1G73600,2099
AT1G66210,0
AT1G11710,53
AT1G75830,1
AT1G13410,49
AT1G53935,2
AT1G03860,1303
AT1G55330,0
AT1G52710,301
AT1G23520,1
AT1G14688,0
AT1G67455,0
AT1G08830,746
AT1G25310,0
AT1G63340,0
AT1G78910,113
AT1G11572,0
AT1G39070,0
AT1G07830,388
AT1G05630,343
AT1G79500,862
AT1G72040,931
AT1G73290,14
AT1G14980,1248
AT1G78070,8503
AT1G51550,152
AT1G80670,520
AT1G30160,8
AT1G37140,2
AT1G79800,0
AT1G69180,0
AT1G66855,0
AT1G30710,0
AT1G17230,0
AT1G68550,811
AT1G09100,1051
AT1G35850,0
AT1G11040,2
AT1G74560,1256
AT1G71820,2001
AT1G65050,0
AT1G10710,4
AT1G63140,0
AT1G33780,559
AT1G64950,572
AT1G06750,1
AT1G07290,65
AT1G20620,95325
AT1G22700,1803
AT1G33770,25
AT1G10920,224
AT1G80490,1556
AT1G61410,16
AT1G76650,345
AT1G54570,486
AT1G33265,527
AT1G71290,0
AT1G04900,166
AT1G28090,395
AT1G55720,2
AT1G02370,120
AT1G24250,0
AT1G12290,168
AT1G23800,325
AT1G70505,94
AT1G66740,345
AT1G15030,989
AT1G13230,3
AT1G31580,6726
AT1G31320,280
AT1G58350,786
AT1G34120,337
AT1G49210,28
AT1G10040,55
AT1G50750,33
AT1G67100,39
AT1G65180,77
AT1G06310,11
AT1G36325,0
AT1G24110,0
AT1G27950,2955
AT1G34840,0
AT1G54385,157
AT1G21313,0
AT1G18500,1627
AT1G70980,481
AT1G26780,9
AT1G30825,374
AT1G19250,53
AT1G70090,597
AT1G18773,78
AT1G17120,614
AT1G51510,1240
AT1G52855,36
AT1G60400,0
AT1G80360,1153
AT1G49160,267
AT1G29050,434
AT1G67623,0
AT1G53610,1
AT1G48500,209
AT1G06340,2
AT1G24996,71
AT1G06440,29
AT1G04620,882
AT1G19460,0
AT1G78870,1766
AT1G54475,0
AT1G65340,0
AT1G64170,361
AT1G70370,3640
AT1G31200,7
AT1G04240,852
AT1G27130,2050
AT1G25410,0
AT1G63050,247
AT1G47660,0
AT1G12244,146
AT1G50600,1222
AT1G18620,3640
AT1G03290,803
AT1G18250,371
AT1G75630,1531
AT1G61680,0
AT1G18910,470
AT1G47128,10197
AT1G65970,234
AT1G05940,1058
AT1G76640,3
AT1G13120,438
AT1G73610,1
AT1G26900,103
AT1G43980,11
AT1G22270,409
AT1G32540,602
AT1G05410,370
AT1G03700,15
AT1G30473,1
AT1G49015,0
AT1G55950,0
AT1G75150,137
AT1G29690,1007
AT1G76350,225
AT1G44980,1
AT1G78650,242
AT1G19000,4853
AT1G64100,6
AT1G29430,172
AT1G15415,0
AT1G21190,386
AT1G31360,299
AT1G45063,0
AT1G05020,123
AT1G09010,2437
AT1G76954,0
AT1G55600,0
AT1G80540,1
AT1G07810,1083
AT1G45110,76
AT1G33220,0
AT1G12240,2070
AT1G61780,612
AT1G52910,72
AT1G27820,1
AT1G51160,1231
AT1G11760,161
AT1G07725,0
AT1G60860,946
AT1G07140,3687
AT1G79990,2567
AT1G11200,306
AT1G27520,954
AT1G78560,686
AT1G44910,957
AT1G71160,0
AT1G58245,0
AT1G66510,205
AT1G73607,0
AT1G33270,581
AT1G10460,25
AT1G63520,20
AT1G16320,772
AT1G43320,0
AT1G69720,2
AT1G19830,0
AT1G35160,2277
AT1G52180,0
AT1G24030,62
AT1G35181,0
AT1G78300,2587
AT1G19750,12
AT1G12040,502
AT1G64190,1278
AT1G53635,4
AT1G21070,215
AT1G01320,5248
AT1G69310,230
AT1G69450,1140
AT1G26150,3541
AT1G14530,177
AT1G09840,1117
AT1G63980,2242
AT1G47960,154
AT1G63110,939
AT1G65486,50
AT1G64870,0
AT1G29220,383
AT1G78400,0
AT1G78635,0
AT1G79550,5133
AT1G72920,40
AT1G77640,23
AT1G10840,2058
AT1G01790,2930
AT1G79650,883
AT1G16350,1091
AT1G68510,3
AT1G23770,0
AT1G04350,843
AT1G16220,135
AT1G32700,975
AT1G67040,152
AT1G54610,1287
AT1G50950,85
AT1G78200,377
AT1G56553,0
AT1G26680,26
AT1G10130,1008
AT1G76900,865
AT1G20830,454
AT1G73700,64
AT1G52565,53
AT1G70600,2352
AT1G66260,1656
AT1G05970,163
AT1G17000,0
AT1G07110,3807
AT1G70220,13
AT1G60890,534
AT1G23965,30
AT1G28020,0
AT1G18335,178
AT1G25270,0
AT1G09420,265
AT1G04105,0
AT1G19320,122
AT1G07710,17
AT1G48950,647
AT1G15760,55
AT1G17920,113
AT1G80920,7590
AT1G65160,0
AT1G76780,111
AT1G14000,1275
AT1G68460,3
AT1G79150,366
AT1G27350,945
AT1G22060,2562
AT1G76410,60
AT1G02030,20
AT1G17580,1064
AT1G36030,0
AT1G64800,0
AT1G02960,467
AT1G28100,571
AT1G79280,1898
AT1G59680,0
AT1G78660,1049
AT1G53680,84
AT1G30860,22
AT1G66360,115
AT1G66900,528
AT1G11660,1328
AT1G62070,0
AT1G06830,139
AT1G21780,1319
AT1G57613,0
AT1G24560,1036
AT1G35670,876
AT1G44960,245
AT1G45160,1280
AT1G16190,622
AT1G76140,1752
AT1G56010,555
AT1G61700,0
AT1G12150,2
AT1G70380,0
AT1G06923,18
AT1G47840,287
AT1G52325,0
AT1G80930,2380
AT1G60930,132
AT1G14940,0
AT1G74770,629
AT1G27880,62
AT1G72190,277
AT1G01810,8
AT1G03330,622
AT1G79610,329
AT1G74055,0
AT1G26710,0
AT1G68140,1211
AT1G05550,0
AT1G30080,248
AT1G64370,4369
AT1G33475,74
AT1G80620,628
AT1G13140,20
AT1G11060,383
AT1G64150,572
AT1G02816,297
AT1G68540,217
AT1G16280,322
AT1G71370,0
AT1G62360,18
AT1G45229,60
AT1G50630,442
AT1G12630,37
AT1G65349,0
AT1G20693,7228
AT1G13380,648
AT1G20160,387
AT1G23900,1192
AT1G51150,2
AT1G64310,7
AT1G21620,0
AT1G16860,1597
AT1G03940,73
AT1G31250,0
AT1G49715,0
AT1G07970,371
AT1G32763,0
AT1G20240,0
AT1G12360,2650
AT1G32230,5533
AT1G22985,88
AT1G78340,106
AT1G28370,252
AT1G64585,0
AT1G53180,149
AT1G23205,62
AT1G69660,0
AT1G56670,54
AT1G32380,423
AT1G52390,4
AT1G15520,44
AT1G30440,935
AT1G44835,531
AT1G17665,441
AT1G18680,130
AT1G69670,420
AT1G73805,100
AT1G75300,4
AT1G44180,31
AT1G42430,396
AT1G36050,1079
AT1G61390,43
AT1G04560,8
AT1G30350,0
AT1G55220,0
AT1G04080,2435
AT1G43330,0
AT1G26225,0
AT1G09600,26
AT1G51590,805
AT1G79120,22
AT1G16850,1496
AT1G18140,52
AT1G68110,223
AT1G19565,4
AT1G50490,621
AT1G48370,229
AT1G02705,11
AT1G21065,1966
AT1G32940,158
AT1G50240,431
AT1G71015,83
AT1G46696,0
AT1G71790,330
AT1G30380,37546
AT1G05860,322
AT1G21350,752
AT1G26976,0
AT1G53430,2021
AT1G35350,451
AT1G21700,954
AT1G69260,1546
AT1G78430,95
AT1G52030,71
AT1G22190,1006
AT1G25520,273
AT1G30370,50
AT1G62225,5
AT1G15960,168
AT1G33710,0
AT1G03270,118
AT1G30460,412
AT1G06148,4
AT1G07450,3
AT1G16790,0
AT1G64295,3
AT1G30750,635
AT1G36180,311
AT1G75020,239
AT1G30500,321
AT1G76465,0
AT1G55480,3424
AT1G06850,328
AT1G63720,133
AT1G32450,4455
AT1G27555,0
AT1G70180,667
AT1G63230,48
AT1G76380,408
AT1G48150,0
AT1G70950,184
AT1G14990,206
AT1G22080,0
AT1G66410,3303
AT1G72275,86
AT1G31163,0
AT1G31180,758
AT1G67740,43994
AT1G43770,114
AT1G47380,639
AT1G01840,4
AT1G29380,71
AT1G19650,620
AT1G02820,81
AT1G55450,1626
AT1G52340,219
AT1G04980,277
AT1G16330,91
AT1G48300,8359
AT1G76610,47
AT1G78770,138
AT1G49120,1
AT1G07120,1
AT1G28030,0
AT1G25422,46
AT1G20130,0
AT1G63950,0
AT1G67090,272211
AT1G55900,409
AT1G73410,23
AT1G48630,905
AT1G22640,610
AT1G28335,0
AT1G53440,1391
AT1G77885,237
AT1G26515,1
AT1G69990,4
AT1G71980,1871
AT1G17750,128
AT1G12060,93
AT1G04040,2200
AT1G06410,3758
AT1G76760,65
AT1G64561,15
AT1G50575,270
AT1G34750,285
AT1G63260,376
AT1G02320,0
AT1G02575,7
AT1G65550,0
AT1G16380,0
AT1G07320,7080
AT1G30400,3226
AT1G67570,81
AT1G31380,0
AT1G07370,210
AT1G19190,56
AT1G80770,754
AT1G33830,0
AT1G32720,0
AT1G64405,105
AT1G06960,420
AT1G76690,559
AT1G78190,47
AT1G73230,3344
AT1G05600,170
AT1G25350,1379
AT1G64105,2
AT1G47915,0
AT1G17880,3598
AT1G59650,535
AT1G78360,18
AT1G77030,543
AT1G28400,4978
AT1G13680,0
AT1G68740,187
AT1G20910,302
AT1G12680,644
AT1G64220,23
AT1G47750,240
AT1G27850,998
AT1G50970,291
AT1G47655,58
AT1G52370,487
AT1G49032,772
AT1G09830,615
AT1G75500,7053
AT1G26355,0
AT1G57650,0
AT1G74500,98
AT1G73850,267
AT1G71320,0
AT1G08370,1035
AT1G10760,32475
AT1G20610,251
AT1G31220,160
AT1G26770,1354
AT1G28420,1268
AT1G79520,675
AT1G63130,106
AT1G20090,2485
AT1G62180,449
AT1G33960,36
AT1G16460,1188
AT1G69920,14
AT1G17680,823
AT1G22430,1505
AT1G75880,40
AT1G05400,28
AT1G67120,626
AT1G10780,85
AT1G03400,324
AT1G77300,929
AT1G19910,3330
AT1G66310,0
AT1G66750,244
AT1G72416,150
AT1G05055,259
AT1G74230,866
AT1G80420,861
AT1G05470,236
AT1G07160,25
AT1G11925,0
AT1G79200,164
AT1G61490,77
AT1G12950,200
AT1G57765,296
AT1G65481,2
AT1G09625,0
AT1G28060,1041
AT1G17940,1916
AT1G14450,113
AT1G06630,463
AT1G51930,0
AT1G72440,658
AT1G76170,113
AT1G23150,112
AT1G05210,91
AT1G27210,1347
AT1G75100,733
AT1G72125,32
AT1G24200,0
AT1G48095,0
AT1G61380,371
AT1G52660,42
AT1G16000,282
AT1G60550,891
AT1G69680,98
AT1G22480,1
AT1G48520,1531
AT1G10400,31
AT1G64770,1502
AT1G21440,1344
AT1G78900,12802
AT1G03982,0
AT1G25054,0
AT1G03340,103
AT1G60985,1
AT1G29540,0
AT1G80555,7
AT1G53600,19
AT1G24807,1
AT1G64540,6
AT1G78450,89
AT1G52820,262
AT1G19260,0
AT1G14380,962
