#,Program:featureCounts
Geneid,SRR17446275.bam
AT1G30070,246
AT1G35210,17
AT1G10410,1060
AT1G73740,428
AT1G53350,212
AT1G34110,684
AT1G17240,30
AT1G61730,797
AT1G29260,560
AT1G33890,1
AT1G08040,727
AT1G63522,0
AT1G08810,97
AT1G09210,4293
AT1G70080,5
AT1G10522,480
AT1G04570,45
AT1G01830,435
AT1G12340,7
AT1G67590,841
AT1G69080,64
AT1G31400,0
AT1G74385,0
AT1G73300,23
AT1G05760,0
AT1G30530,375
AT1G12480,29
AT1G76850,2095
AT1G73570,175
AT1G44130,18
AT1G67340,451
AT1G80315,0
AT1G43666,0
AT1G08630,30
AT1G66150,2609
AT1G04640,609
AT1G56500,3074
AT1G12615,0
AT1G77120,4842
AT1G50590,37
AT1G17147,76
AT1G44740,23
AT1G08005,0
AT1G24380,0
AT1G60787,14
AT1G26796,0
AT1G68500,56
AT1G15500,6441
AT1G77760,30857
AT1G24062,0
AT1G53510,1159
AT1G51410,2
AT1G50020,877
AT1G22370,933
AT1G53265,0
AT1G17270,207
AT1G74350,53
AT1G75230,332
AT1G29150,2110
AT1G17140,986
AT1G08380,43820
AT1G43560,1325
AT1G07700,792
AT1G33750,189
AT1G61270,1
AT1G14750,43
AT1G05900,329
AT1G44120,2
AT1G52990,8
AT1G37130,32747
AT1G48175,316
AT1G72140,199
AT1G66465,2
AT1G43260,1
AT1G14420,6
AT1G01710,1000
AT1G44000,1452
AT1G73960,992
AT1G11360,669
AT1G04490,32
AT1G78476,7
AT1G15310,203
AT1G13300,457
AT1G55530,766
AT1G47350,0
AT1G74458,120
AT1G32120,156
AT1G17260,37
AT1G32660,0
AT1G31480,316
AT1G17500,1039
AT1G50780,1
AT1G21150,93
AT1G78110,455
AT1G80080,172
AT1G23260,997
AT1G09790,2
AT1G60270,164
AT1G25400,98
AT1G77980,0
AT1G43140,27
AT1G42470,1479
AT1G34170,0
AT1G56150,20
AT1G75520,34
AT1G53890,0
AT1G43722,0
AT1G73370,206
AT1G01230,907
AT1G70700,3330
AT1G02380,160
AT1G48870,38
AT1G69280,60
AT1G36950,0
AT1G12430,582
AT1G56320,145
AT1G50880,0
AT1G36310,496
AT1G44830,19
AT1G01300,1758
AT1G48050,510
AT1G36925,0
AT1G30670,0
AT1G22180,364
AT1G17450,608
AT1G61630,0
AT1G28590,28
AT1G79670,540
AT1G68170,0
AT1G60080,134
AT1G51240,0
AT1G07130,0
AT1G42525,0
AT1G64355,956
AT1G04820,9435
AT1G71866,8
AT1G33050,1998
AT1G77810,335
AT1G16210,1270
AT1G34580,1
AT1G02050,166
AT1G66500,135
AT1G04030,335
AT1G32480,0
AT1G29370,501
AT1G18880,472
AT1G50740,410
AT1G02580,0
AT1G58220,261
AT1G07350,957
AT1G06950,3562
AT1G19200,25
AT1G52140,194
AT1G18550,162
AT1G77510,1545
AT1G52430,3
AT1G15950,511
AT1G67850,237
AT1G69620,3685
AT1G49110,0
AT1G57860,436
AT1G63160,128
AT1G71050,57
AT1G28510,510
AT1G48240,496
AT1G71140,1504
AT1G66960,20
AT1G36370,907
AT1G58242,0
AT1G63370,3
AT1G56110,1721
AT1G14510,942
AT1G19010,127
AT1G54250,279
AT1G55170,158
AT1G70230,270
AT1G52830,35
AT1G45015,90
AT1G23160,11
AT1G67510,303
AT1G08230,147
AT1G67780,45
AT1G76830,0
AT1G04280,983
AT1G55020,949
AT1G48970,559
AT1G79420,90
AT1G70350,101
AT1G35375,0
AT1G28306,0
AT1G12450,273
AT1G57660,1072
AT1G19086,0
AT1G05870,512
AT1G07540,1
AT1G78820,1000
AT1G03790,11
AT1G02220,400
AT1G74420,16
AT1G68700,0
AT1G64820,0
AT1G56680,47
AT1G58848,13
AT1G23985,0
AT1G22140,212
AT1G75210,1065
AT1G30330,2248
AT1G77200,71
AT1G30360,14256
AT1G75280,5662
AT1G18200,113
AT1G55680,1852
AT1G34000,2034
AT1G04410,18519
AT1G45243,0
AT1G21650,321
AT1G28520,802
AT1G14048,0
AT1G05220,22
AT1G63245,17
AT1G66180,3253
AT1G07790,471
AT1G07720,583
AT1G16420,14
AT1G72740,794
AT1G05060,428
AT1G55960,425
AT1G32060,35988
AT1G77700,49
AT1G75510,685
AT1G54090,740
AT1G26520,142
AT1G15240,1139
AT1G07980,254
AT1G01740,143
AT1G62914,97
AT1G53090,360
AT1G08540,2313
AT1G12460,305
AT1G06250,46
AT1G52827,80
AT1G47690,0
AT1G49590,528
AT1G06280,0
AT1G78420,760
AT1G08465,146
AT1G32970,8
AT1G28815,2
AT1G01260,1033
AT1G26815,0
AT1G16730,48
AT1G08700,717
AT1G66590,26
AT1G09550,0
AT1G16370,77
AT1G80730,17
AT1G11420,138
AT1G61210,963
AT1G57980,48
AT1G15140,1692
AT1G04810,1671
AT1G67070,61
AT1G53270,122
AT1G04550,283
AT1G44940,0
AT1G47810,0
AT1G27450,3196
AT1G33055,173
AT1G69400,61
AT1G51920,4
AT1G56000,241
AT1G42540,627
AT1G08100,0
AT1G29465,189
AT1G75960,196
AT1G63420,280
AT1G29470,4965
AT1G48310,331
AT1G32930,216
AT1G63880,1259
AT1G04630,481
AT1G27150,971
AT1G79110,557
AT1G68490,1795
AT1G06040,3184
AT1G18970,92
AT1G72430,660
AT1G03040,934
AT1G28250,443
AT1G66630,1
AT1G10530,18
AT1G24090,35
AT1G09640,5727
AT1G14080,177
AT1G78760,3
AT1G44542,0
AT1G49350,206
AT1G47240,353
AT1G28430,5
AT1G12190,0
AT1G66610,0
AT1G16022,1
AT1G13370,4
AT1G21370,522
AT1G21590,1555
AT1G50390,17
AT1G60870,1000
AT1G69870,2199
AT1G18610,225
AT1G13890,0
AT1G24260,992
AT1G64140,2016
AT1G02290,311
AT1G26740,293
AT1G20460,260
AT1G11500,5
AT1G75040,65
AT1G07985,87
AT1G74035,0
AT1G15510,123
AT1G07040,1208
AT1G71170,319
AT1G63470,403
AT1G13640,1062
AT1G35516,1222
AT1G22210,3
AT1G33230,1452
AT1G18050,0
AT1G79340,2646
AT1G57680,2308
AT1G29140,7
AT1G55110,330
AT1G67775,0
AT1G57730,0
AT1G64550,2115
AT1G68710,562
AT1G79270,1015
AT1G67310,1383
AT1G65610,302
AT1G53880,1
AT1G64380,157
AT1G27920,5
AT1G07220,198
AT1G14130,215
AT1G55040,160
AT1G35630,0
AT1G53860,30
AT1G71010,2312
AT1G56240,3
AT1G20630,2428
AT1G54217,81
AT1G44920,1416
AT1G63970,1933
AT1G26945,880
AT1G67870,3974
AT1G62850,429
AT1G50520,124
AT1G31500,514
AT1G15820,55701
AT1G72690,37
AT1G29030,154
AT1G75160,18
AT1G26090,285
AT1G59660,152
AT1G52460,0
AT1G10720,602
AT1G67670,1
AT1G11410,273
AT1G19025,60
AT1G80050,158
AT1G50320,3514
AT1G77330,1144
AT1G50090,0
AT1G16650,178
AT1G50830,144
AT1G02410,379
AT1G04420,2394
AT1G05190,10066
AT1G60660,288
AT1G13950,280
AT1G23147,0
AT1G17460,400
AT1G02110,838
AT1G32990,5443
AT1G22380,222
AT1G61300,392
AT1G15840,17
AT1G15440,517
AT1G49650,610
AT1G18850,214
AT1G34150,345
AT1G13320,1468
AT1G13820,971
AT1G15880,1036
AT1G80810,307
AT1G54957,0
AT1G65310,370
AT1G20010,13933
AT1G52570,41
AT1G33520,785
AT1G54350,1620
AT1G58160,19
AT1G30190,20
AT1G14550,8
AT1G62450,0
AT1G16830,43
AT1G44090,2
AT1G10880,0
AT1G64633,0
AT1G03830,266
AT1G52530,10
AT1G63580,6
AT1G01600,118
AT1G10210,344
AT1G62720,5
AT1G36980,1453
AT1G16705,16
AT1G74180,178
AT1G69480,101
AT1G71520,4
AT1G34792,0
AT1G35190,677
AT1G07850,0
AT1G09620,3751
AT1G02570,51
AT1G26790,2
AT1G03620,76
AT1G01350,461
AT1G65770,0
AT1G21395,0
AT1G13810,113
AT1G14520,443
AT1G55630,131
AT1G18390,588
AT1G26797,0
AT1G25480,341
AT1G28190,249
AT1G49530,50
AT1G18486,0
AT1G12880,114
AT1G08090,264
AT1G66460,30
AT1G24220,0
AT1G08035,2
AT1G04985,1080
AT1G73780,33
AT1G36940,96
AT1G23850,99
AT1G66190,126
AT1G44318,0
AT1G24270,20
AT1G05350,713
AT1G19930,0
AT1G62520,255
AT1G23170,200
AT1G71150,3
AT1G11430,2915
AT1G17145,628
AT1G34815,0
AT1G73910,32
AT1G52050,159
AT1G34320,1334
AT1G48280,245
AT1G12170,0
AT1G49225,1
AT1G01715,48
AT1G29160,63
AT1G22660,351
AT1G79410,259
AT1G75990,1111
AT1G76770,16
AT1G78800,535
AT1G57560,46
AT1G48040,145
AT1G63400,56
AT1G32320,1
AT1G71830,271
AT1G75800,3654
AT1G22260,19
AT1G75950,3904
AT1G43730,0
AT1G21060,317
AT1G11330,346
AT1G77600,462
AT1G68790,1257
AT1G22860,586
AT1G53200,194
AT1G35250,88
AT1G60986,0
AT1G52700,86
AT1G03980,10
AT1G19990,178
AT1G58936,0
AT1G24320,92
AT1G62422,267
AT1G53282,0
AT1G67890,750
AT1G62410,0
AT1G13530,78
AT1G18260,1501
AT1G76210,4
AT1G34430,2028
AT1G14460,324
AT1G61350,396
AT1G42440,851
AT1G12064,0
AT1G06570,1207
AT1G55310,1144
AT1G63740,313
AT1G09870,1159
AT1G17710,7
AT1G27200,781
AT1G62120,85
AT1G04770,171
AT1G67920,90
AT1G09410,32
AT1G10540,13
AT1G63615,0
AT1G49240,9059
AT1G09240,22
AT1G67810,108
AT1G70850,5123
AT1G56360,0
AT1G18835,15
AT1G65920,247
AT1G11915,22
AT1G28440,2225
AT1G01650,946
AT1G16510,50
AT1G25025,0
AT1G53023,0
AT1G33440,282
AT1G74720,705
AT1G72290,0
AT1G53230,74
AT1G01970,646
AT1G12860,1113
AT1G11400,501
AT1G53705,0
AT1G75560,565
AT1G56225,0
AT1G27290,2146
AT1G16740,431
AT1G64060,744
AT1G15470,293
AT1G01800,1030
AT1G27260,0
AT1G30560,10
AT1G41830,2045
AT1G31490,2
AT1G34490,0
AT1G08440,9
AT1G04440,2067
AT1G49520,189
AT1G44608,49
AT1G54370,778
AT1G12600,11
AT1G74920,4263
AT1G08150,0
AT1G36100,0
AT1G77080,699
AT1G15610,1
AT1G56050,799
AT1G55365,0
AT1G15130,2306
AT1G26220,0
AT1G48720,0
AT1G09932,197
AT1G49420,0
AT1G15670,368
AT1G78895,238
AT1G15460,106
AT1G22530,2179
AT1G05780,124
AT1G17840,2182
AT1G18080,6170
AT1G66970,2064
AT1G47265,1
AT1G25280,1439
AT1G48000,7
AT1G53330,39
AT1G62700,45
AT1G20135,0
AT1G64650,1879
AT1G61562,0
AT1G23210,12
AT1G49320,160
AT1G66400,41
AT1G58280,214
AT1G01060,87
AT1G53010,0
AT1G60320,0
AT1G65300,3
AT1G24280,774
AT1G71696,411
AT1G09690,2971
AT1G14780,201
AT1G03120,15
AT1G31000,0
AT1G26665,570
AT1G51380,40
AT1G37150,13
AT1G05310,42
AT1G43130,791
AT1G04110,85
AT1G13620,14
AT1G24440,427
AT1G01440,514
AT1G66200,10104
AT1G09900,399
AT1G14455,4
AT1G01630,1736
AT1G20440,25647
AT1G77460,400
AT1G65040,563
AT1G71430,47
AT1G18790,0
AT1G14830,2595
AT1G11990,2
AT1G77750,300
AT1G52620,135
AT1G52930,434
AT1G21430,0
AT1G48060,2
AT1G58270,1624
AT1G64790,2123
AT1G59885,0
AT1G34410,0
AT1G01550,4294
AT1G69270,66
AT1G23100,61
AT1G70940,4873
AT1G06810,0
AT1G32220,2199
AT1G03650,59
AT1G17330,351
AT1G16090,42
AT1G32160,1464
AT1G65090,18
AT1G78520,30
AT1G68325,0
AT1G55870,366
AT1G50900,1207
AT1G10590,1952
AT1G73050,2
AT1G10200,2267
AT1G74300,59
AT1G07250,2476
AT1G10370,672
AT1G09575,194
AT1G52618,57
AT1G05610,14
AT1G09150,735
AT1G18690,235
AT1G57777,0
AT1G71730,698
AT1G24390,0
AT1G61688,0
AT1G34310,0
AT1G55440,6
AT1G72530,61
AT1G62930,95
AT1G50480,5358
AT1G20540,503
AT1G58150,48
AT1G23060,127
AT1G23910,1
AT1G71330,22
AT1G48510,68
AT1G66370,0
AT1G24520,0
AT1G58225,4
AT1G76680,1468
AT1G34245,24
AT1G57565,0
AT1G77420,364
AT1G27310,1931
AT1G35255,9
AT1G24020,847
AT1G72960,7
AT1G28210,85
AT1G14840,746
AT1G35620,1381
AT1G72210,32
AT1G14685,1227
AT1G66070,633
AT1G02070,11
AT1G70300,954
AT1G78922,0
AT1G33470,1616
AT1G55947,0
AT1G55540,706
AT1G78890,749
AT1G59940,48
AT1G01910,929
AT1G01570,96
AT1G08730,164
AT1G68185,234
AT1G16080,1682
AT1G04940,95
AT1G02340,1005
AT1G62880,256
AT1G67930,1130
AT1G51170,392
AT1G71970,244
AT1G05385,253
AT1G47845,1
AT1G67560,879
AT1G26320,0
AT1G01680,15
AT1G67025,1
AT1G64160,9
AT1G51780,3
AT1G65660,1460
AT1G51600,308
AT1G71500,5647
AT1G70780,2196
AT1G66160,155
AT1G73120,205
AT1G48090,2558
AT1G70760,0
AT1G47765,0
AT1G48820,3
AT1G18300,142
AT1G73680,441
AT1G35040,0
AT1G02810,718
AT1G54460,727
AT1G21990,2
AT1G06180,145
AT1G75660,2157
AT1G48620,2043
AT1G74250,732
AT1G07740,77
AT1G77140,550
AT1G73170,1113
AT1G67500,477
AT1G26350,0
AT1G32510,15
AT1G22890,454
AT1G23830,3
AT1G76510,468
AT1G08010,624
AT1G05840,652
AT1G55200,42
AT1G17070,302
AT1G78090,128
AT1G70810,333
AT1G64750,891
AT1G46984,0
AT1G11460,10
AT1G78440,13
AT1G79570,941
AT1G09157,1
AT1G03720,0
AT1G01690,130
AT1G76230,3
AT1G63240,514
AT1G70960,0
AT1G34300,747
AT1G09680,38
AT1G42680,0
AT1G29180,14
AT1G03730,270
AT1G18160,1771
AT1G53490,102
AT1G77100,0
AT1G67130,1
AT1G26260,131
AT1G64255,0
AT1G08290,78
AT1G12320,271
AT1G18990,15
AT1G11220,60
AT1G55207,1
AT1G74660,98
AT1G63460,640
AT1G55325,1052
AT1G77660,58
AT1G30130,619
AT1G80390,1
AT1G31300,836
AT1G73750,730
AT1G55990,407
AT1G60570,0
AT1G68907,0
AT1G66030,1
AT1G27170,149
AT1G04700,94
AT1G67050,637
AT1G76220,21
AT1G56400,0
AT1G78040,6729
AT1G49170,86
AT1G31540,484
AT1G29420,9
AT1G64840,280
AT1G62030,183
AT1G60095,296
AT1G21230,0
AT1G21660,1305
AT1G65320,586
AT1G50570,1023
AT1G33850,0
AT1G47870,219
AT1G47680,0
AT1G48850,1488
AT1G70440,12
AT1G65150,85
AT1G72800,49
AT1G09000,174
AT1G36160,4367
AT1G02145,580
AT1G23510,0
AT1G51690,1822
AT1G50650,5
AT1G47578,18
AT1G56105,0
AT1G06490,175
AT1G63640,710
AT1G19970,190
AT1G50110,119
AT1G21540,36
AT1G13590,130
AT1G22610,0
AT1G75110,35
AT1G73110,551
AT1G36756,0
AT1G20370,339
AT1G55510,403
AT1G77170,102
AT1G70660,233
AT1G51480,2
AT1G59359,0
AT1G26921,0
AT1G75870,0
AT1G75335,70
AT1G22830,87
AT1G09630,499
AT1G17280,828
AT1G02750,290
AT1G61070,0
AT1G15385,3
AT1G12855,17
AT1G03520,630
AT1G67880,220
AT1G36580,0
AT1G74190,1
AT1G14590,209
AT1G80625,1
AT1G08300,105
AT1G07020,169
AT1G59760,844
AT1G72570,0
AT1G01360,341
AT1G70400,0
AT1G52690,73
AT1G78750,55
AT1G15720,1
AT1G14850,760
AT1G70470,29
AT1G11820,1165
AT1G80700,64
AT1G60783,0
AT1G25230,1619
AT1G43900,731
AT1G67840,1409
AT1G64660,579
AT1G07690,1
AT1G47920,0
AT1G23680,0
AT1G18450,862
AT1G17960,64
AT1G55930,345
AT1G61400,55
AT1G03080,2334
AT1G56660,437
AT1G24130,38
AT1G54960,78
AT1G48350,4003
AT1G80330,0
AT1G14440,191
AT1G65620,53
AT1G11620,0
AT1G69490,80
AT1G78990,129
AT1G29100,0
AT1G52315,18
AT1G70100,735
AT1G61480,110
AT1G35220,830
AT1G27510,1143
AT1G65780,0
AT1G69010,1108
AT1G30870,646
AT1G56710,1
AT1G05800,3
AT1G63350,89
AT1G34827,0
AT1G03055,96
AT1G01160,698
AT1G47340,134
AT1G11170,659
AT1G62045,65
AT1G35467,0
AT1G69970,54
AT1G43145,0
AT1G20132,0
AT1G70210,701
AT1G49880,130
AT1G27060,48
AT1G30757,0
AT1G30690,1827
AT1G43760,0
AT1G35680,6406
AT1G61550,23
AT1G36745,0
AT1G58120,13
AT1G69090,0
AT1G27870,0
AT1G63710,20
AT1G03103,0
AT1G31970,1154
AT1G04960,706
AT1G68440,654
AT1G05085,0
AT1G10740,673
AT1G19040,0
AT1G32960,10
AT1G10290,2849
AT1G34020,457
AT1G20575,367
AT1G56085,0
AT1G49190,0
AT1G01730,439
AT1G26500,8
AT1G75125,90
AT1G13800,53
AT1G28380,962
AT1G10150,0
AT1G02180,70
AT1G01180,310
AT1G04625,0
AT1G16810,1341
AT1G14160,114
AT1G55370,725
AT1G67790,0
AT1G30110,350
AT1G70640,261
AT1G71691,3
AT1G78970,492
AT1G09610,0
AT1G69190,0
AT1G34065,109
AT1G69730,57
AT1G64300,96
AT1G18180,59
AT1G53260,4
AT1G18750,109
AT1G72670,225
AT1G63090,351
AT1G67350,1232
AT1G03430,418
AT1G31670,0
AT1G48790,1562
AT1G64510,6292
AT1G10980,2
AT1G61667,263
AT1G48270,163
AT1G66570,0
AT1G35720,7072
AT1G11690,0
AT1G68880,140
AT1G72180,1133
AT1G15920,790
AT1G78020,887
AT1G63060,0
AT1G24265,98
AT1G19710,318
AT1G28050,998
AT1G51420,308
AT1G65540,1163
AT1G21600,1847
AT1G68980,153
AT1G20270,439
AT1G73640,124
AT1G02260,470
AT1G20410,362
AT1G55675,277
AT1G19900,86
AT1G30260,58
AT1G10800,13
AT1G56140,858
AT1G74270,1246
AT1G43610,0
AT1G20050,1447
AT1G72250,331
AT1G10940,2046
AT1G02420,37
AT1G32460,15
AT1G35614,1
AT1G11390,395
AT1G25450,605
AT1G77490,4055
AT1G69250,572
AT1G14890,396
AT1G66280,1386
AT1G07900,12
AT1G59218,2
AT1G33410,865
AT1G72280,108
AT1G53670,2426
AT1G78290,355
AT1G36640,2
AT1G17360,984
AT1G14150,972
AT1G03490,0
AT1G62910,23
AT1G70420,486
AT1G52590,381
AT1G29850,1153
AT1G33810,1213
AT1G19600,1967
AT1G51035,3
AT1G18340,253
AT1G53345,60
AT1G23995,0
AT1G31820,52
AT1G55350,1768
AT1G29460,291
AT1G07420,1314
AT1G04260,351
AT1G14720,1082
AT1G69550,444
AT1G62981,32
AT1G65080,258
AT1G80350,637
AT1G67060,283
AT1G68845,3
AT1G63600,11
AT1G05930,0
AT1G58265,0
AT1G74100,2990
AT1G48450,3257
AT1G15600,0
AT1G68210,0
AT1G24159,0
AT1G31910,3614
AT1G43630,0
AT1G75010,678
AT1G09700,281
AT1G12900,23943
AT1G30545,65
AT1G16840,1509
AT1G69740,5865
AT1G73280,132
AT1G30000,800
AT1G19150,2188
AT1G04860,904
AT1G60170,1369
AT1G42190,0
AT1G45010,201
AT1G76065,66
AT1G69780,355
AT1G08750,332
AT1G62305,172
AT1G28610,201
AT1G20490,76
AT1G73970,341
AT1G74580,157
AT1G52100,368
AT1G07670,1031
AT1G02890,2511
AT1G47720,111
AT1G33120,1414
AT1G30700,312
AT1G51650,2086
AT1G27840,429
AT1G63105,0
AT1G09230,519
AT1G06900,1172
AT1G06050,110
AT1G73250,264
AT1G07050,524
AT1G64810,433
AT1G75270,876
AT1G64920,64
AT1G54680,120
AT1G05950,135
AT1G33390,352
AT1G73990,1268
AT1G56210,255
AT1G35030,0
AT1G78580,899
AT1G25155,0
AT1G31720,29
AT1G80030,1695
AT1G32980,0
AT1G56620,0
AT1G50680,0
AT1G78500,0
AT1G58460,17
AT1G45145,793
AT1G53530,151
AT1G67035,21
AT1G21980,914
AT1G05100,28
AT1G56330,2951
AT1G62500,144
AT1G72940,179
AT1G35242,2
AT1G60750,10
AT1G68120,11
AT1G47330,622
AT1G18740,639
AT1G04210,1216
AT1G66060,126
AT1G56415,0
AT1G13910,151
AT1G07780,76
AT1G54940,54
AT1G76100,5604
AT1G66100,575
AT1G27360,158
AT1G73530,733
AT1G77400,180
AT1G49290,0
AT1G67220,0
AT1G36272,1
AT1G35780,824
AT1G56460,1026
AT1G16520,494
AT1G63057,0
AT1G06450,23
AT1G59722,0
AT1G51680,2095
AT1G55160,494
AT1G69150,21
AT1G66040,5
AT1G23020,1030
AT1G51915,1
AT1G69380,214
AT1G54400,4
AT1G27420,72
AT1G27910,557
AT1G49040,1230
AT1G58223,0
AT1G67330,0
AT1G23300,0
AT1G64230,7757
AT1G57690,0
AT1G55152,0
AT1G48030,5670
AT1G50890,240
AT1G15590,0
AT1G15180,1334
AT1G79460,425
AT1G20823,143
AT1G27330,770
AT1G78830,2421
AT1G60050,24
AT1G72545,0
AT1G64584,1
AT1G69523,194
AT1G20720,82
AT1G55610,191
AT1G07400,47
AT1G34575,0
AT1G44170,896
AT1G27600,956
AT1G02710,0
AT1G15040,116
AT1G05200,595
AT1G05575,14
AT1G75220,1500
AT1G13860,469
AT1G05720,341
AT1G53300,1499
AT1G54180,146
AT1G61810,145
AT1G62640,1053
AT1G24430,144
AT1G80590,0
AT1G35820,0
AT1G63250,106
AT1G23890,205
AT1G20480,71
AT1G61790,2622
AT1G68300,463
AT1G69790,38
AT1G10560,182
AT1G68780,419
AT1G07640,925
AT1G32710,1
AT1G34070,0
AT1G52155,127
AT1G47500,559
AT1G77765,138
AT1G62190,0
AT1G26130,455
AT1G59500,0
AT1G77010,11
AT1G74130,0
AT1G15360,1
AT1G07170,344
AT1G10360,1616
AT1G22780,2641
AT1G64610,232
AT1G02305,1549
AT1G21860,6
AT1G70990,67
AT1G16030,216
AT1G34270,383
AT1G69570,20
AT1G03240,3
AT1G05820,63
AT1G60690,272
AT1G58210,192
AT1G58007,9
AT1G29900,2442
AT1G33320,8
AT1G72630,441
AT1G09780,3497
AT1G29435,0
AT1G15350,1014
AT1G06515,324
AT1G50030,1986
AT1G32520,210
AT1G51210,0
AT1G66930,37
AT1G03540,46
AT1G76310,252
AT1G64385,539
AT1G43850,766
AT1G76965,1
AT1G51570,2992
AT1G76130,203
AT1G11050,0
AT1G72080,0
AT1G04680,1722
AT1G32780,77
AT1G18370,510
AT1G24040,418
AT1G61120,8
AT1G69160,961
AT1G22230,163
AT1G75240,1019
AT1G53700,66
AT1G80460,2791
AT1G59640,252
AT1G19850,463
AT1G21925,0
AT1G48600,6167
AT1G28390,231
AT1G67030,270
AT1G64340,0
AT1G31550,178
AT1G52360,2734
AT1G77270,110
AT1G64320,23
AT1G03165,3
AT1G64590,135
AT1G79400,1
AT1G02880,479
AT1G38790,0
AT1G63190,0
AT1G78850,6659
AT1G70895,96
AT1G12230,2734
AT1G35830,71
AT1G75430,5
AT1G53450,528
AT1G25330,1
AT1G21950,0
AT1G23650,0
AT1G72270,3
AT1G30170,0
AT1G15757,0
AT1G28150,809
AT1G69500,0
AT1G23580,0
AT1G03440,231
AT1G76270,378
AT1G65560,136
AT1G13730,632
AT1G18060,2473
AT1G21640,1691
AT1G08960,371
AT1G79860,24
AT1G68360,15
AT1G10550,176
AT1G34570,204
AT1G65710,56
AT1G56530,0
AT1G53320,2400
AT1G17220,7991
AT1G77525,1
AT1G19960,55
AT1G52880,183
AT1G05420,30
AT1G76040,941
AT1G79840,231
AT1G47830,463
AT1G03010,54
AT1G78100,587
AT1G01695,5
AT1G15380,854
AT1G72320,704
AT1G61690,1296
AT1G01610,1330
AT1G74030,1215
AT1G66950,58
AT1G18770,0
AT1G74220,0
AT1G56630,29
AT1G02520,113
AT1G50620,392
AT1G08130,612
AT1G33790,138
AT1G62380,7677
AT1G73165,4
AT1G66000,1
AT1G77932,0
AT1G15480,248
AT1G77960,715
AT1G02590,1
AT1G66640,0
AT1G23880,118
AT1G34460,96
AT1G12780,2989
AT1G30300,278
AT1G54060,809
AT1G33020,0
AT1G71130,467
AT1G75170,185
AT1G79920,2244
AT1G03190,296
AT1G16025,0
AT1G22620,987
AT1G51260,7
AT1G65640,0
AT1G26410,13
AT1G74820,0
AT1G34650,0
AT1G23190,2739
AT1G55250,631
AT1G74210,483
AT1G76940,365
AT1G80890,45
AT1G74730,1807
AT1G76090,1330
AT1G63990,9
AT1G61360,355
AT1G75140,641
AT1G21270,500
AT1G49300,1634
AT1G80610,262
AT1G05570,1373
AT1G27540,331
AT1G53945,0
AT1G61565,0
AT1G30780,0
AT1G73350,379
AT1G52440,0
AT1G31280,600
AT1G01225,51
AT1G27110,21
AT1G03180,46
AT1G30050,13
AT1G19540,80
AT1G09540,72
AT1G28220,1
AT1G75717,0
AT1G52680,0
AT1G18940,75
AT1G62580,2
AT1G11020,403
AT1G75680,2180
AT1G16630,200
AT1G61415,5
AT1G65840,1858
AT1G31870,622
