#,Program:featureCounts
Geneid,SRR17446282.bam
AT1G66590,42
AT1G09550,0
AT1G16370,91
AT1G80730,24
AT1G11420,57
AT1G61210,545
AT1G57980,158
AT1G15140,1770
AT1G04810,1535
AT1G67070,57
AT1G53270,83
AT1G04550,375
AT1G44940,0
AT1G47810,0
AT1G27450,3620
AT1G33055,264
AT1G69400,38
AT1G51920,1
AT1G56000,263
AT1G42540,445
AT1G08100,0
AT1G29465,203
AT1G75960,223
AT1G63420,390
AT1G29470,4776
AT1G48310,312
AT1G32930,173
AT1G63880,1623
AT1G04630,614
AT1G27150,905
AT1G79110,230
AT1G68490,1059
AT1G06040,2593
AT1G18970,51
AT1G72430,3429
AT1G03040,943
AT1G28250,418
AT1G66630,1
AT1G10530,17
AT1G24090,61
AT1G09640,5584
AT1G14080,180
AT1G78760,1
AT1G44542,1
AT1G49350,216
AT1G47240,310
AT1G28430,6
AT1G12190,0
AT1G66610,0
AT1G16022,3
AT1G13370,3
AT1G21370,582
AT1G21590,836
AT1G50390,6
AT1G60870,1606
AT1G69870,1906
AT1G18610,202
AT1G13890,0
AT1G24260,707
AT1G64140,2202
AT1G02290,314
AT1G26740,357
AT1G20460,253
AT1G11500,14
AT1G75040,70
AT1G07985,124
AT1G74035,1
AT1G15510,166
AT1G07040,1097
AT1G71170,363
AT1G63470,380
AT1G13640,1311
AT1G35516,788
AT1G22210,0
AT1G33230,895
AT1G18050,0
AT1G79340,2545
AT1G57680,4700
AT1G29140,0
AT1G55110,329
AT1G67775,0
AT1G57730,0
AT1G64550,1874
AT1G68710,638
AT1G79270,500
AT1G67310,1141
AT1G65610,290
AT1G53880,1
AT1G64380,108
AT1G27920,6
AT1G07220,305
AT1G14130,147
AT1G55040,179
AT1G35630,0
AT1G53860,30
AT1G71010,1780
AT1G56240,3
AT1G20630,1351
AT1G54217,149
AT1G44920,1471
AT1G63970,1644
AT1G26945,1167
AT1G67870,4799
AT1G62850,467
AT1G50520,195
AT1G31500,424
AT1G15820,68521
AT1G72690,54
AT1G29030,191
AT1G75160,19
AT1G26090,301
AT1G59660,198
AT1G52460,0
AT1G10720,642
AT1G67670,3
AT1G11410,259
AT1G19025,76
AT1G80050,236
AT1G50320,4036
AT1G77330,1235
AT1G50090,18
AT1G16650,235
AT1G50830,15
AT1G02410,324
AT1G04420,2326
AT1G05190,11551
AT1G60660,260
AT1G13950,445
AT1G23147,0
AT1G17460,186
AT1G02110,911
AT1G32990,5876
AT1G22380,13
AT1G61300,144
AT1G15840,10
AT1G15440,635
AT1G49650,485
AT1G18850,289
AT1G34150,326
AT1G13320,1325
AT1G13820,995
AT1G15880,1115
AT1G80810,366
AT1G54957,0
AT1G65310,501
AT1G20010,7680
AT1G52570,44
AT1G33520,803
AT1G54350,1221
AT1G58160,12
AT1G30190,21
AT1G14550,6
AT1G62450,0
AT1G16830,52
AT1G44090,0
AT1G10880,0
AT1G64633,0
AT1G03830,309
AT1G52530,10
AT1G63580,9
AT1G01600,185
AT1G10210,284
AT1G62720,9
AT1G36980,1569
AT1G16705,20
AT1G74180,218
AT1G69480,80
AT1G71520,5
AT1G34792,0
AT1G35190,758
AT1G07850,1
AT1G09620,3018
AT1G02570,53
AT1G26790,0
AT1G03620,77
AT1G01350,462
AT1G65770,0
AT1G21395,0
AT1G13810,108
AT1G14520,297
AT1G55630,131
AT1G18390,299
AT1G26797,0
AT1G25480,258
AT1G28190,208
AT1G49530,73
AT1G18486,0
AT1G12880,159
AT1G08090,90
AT1G66460,17
AT1G24220,0
AT1G08035,0
AT1G04985,1064
AT1G73780,48
AT1G36940,571
AT1G23850,71
AT1G66190,120
AT1G44318,0
AT1G24270,6
AT1G05350,741
AT1G19930,0
AT1G62520,142
AT1G23170,212
AT1G71150,1
AT1G11430,2536
AT1G17145,623
AT1G34815,0
AT1G73910,20
AT1G52050,34
AT1G34320,1325
AT1G48280,218
AT1G12170,0
AT1G49225,0
AT1G01715,55
AT1G29160,80
AT1G22660,293
AT1G79410,163
AT1G75990,742
AT1G76770,10
AT1G78800,493
AT1G57560,124
AT1G48040,148
AT1G63400,48
AT1G32320,0
AT1G71830,260
AT1G75800,3208
AT1G22260,19
AT1G75950,4000
AT1G43730,0
AT1G21060,1205
AT1G11330,684
AT1G77600,423
AT1G68790,1267
AT1G22860,515
AT1G53200,255
AT1G35250,84
AT1G60986,0
AT1G52700,89
AT1G03980,20
AT1G19990,220
AT1G58936,0
AT1G24320,197
AT1G62422,293
AT1G53282,0
AT1G67890,621
AT1G62410,0
AT1G13530,39
AT1G18260,1217
AT1G76210,15
AT1G34430,2007
AT1G14460,495
AT1G61350,443
AT1G42440,874
AT1G12064,2
AT1G06570,1515
AT1G55310,1911
AT1G63740,287
AT1G09870,615
AT1G17710,124
AT1G27200,491
AT1G62120,83
AT1G04770,253
AT1G67920,86
AT1G09410,28
AT1G10540,13
AT1G63615,0
AT1G49240,9844
AT1G09240,195
AT1G67810,190
AT1G70850,3034
AT1G56360,0
AT1G18835,27
AT1G65920,396
AT1G11915,20
AT1G28440,1862
AT1G01650,681
AT1G16510,60
AT1G25025,0
AT1G53023,0
AT1G33440,82
AT1G74720,648
AT1G72290,0
AT1G53230,76
AT1G01970,453
AT1G12860,731
AT1G11400,626
AT1G53705,0
AT1G75560,667
AT1G56225,0
AT1G27290,1582
AT1G16740,584
AT1G64060,612
AT1G15470,276
AT1G01800,1034
AT1G27260,0
AT1G30560,5
AT1G41830,2151
AT1G31490,2
AT1G34490,1
AT1G08440,1
AT1G04440,2472
AT1G49520,176
AT1G44608,70
AT1G54370,787
AT1G12600,6
AT1G74920,4356
AT1G08150,0
AT1G36100,0
AT1G77080,731
AT1G15610,2
AT1G56050,964
AT1G55365,0
AT1G15130,1768
AT1G26220,0
AT1G48720,0
AT1G09932,258
AT1G49420,0
AT1G15670,928
AT1G78895,338
AT1G15460,41
AT1G22530,5009
AT1G05780,157
AT1G17840,1814
AT1G18080,7706
AT1G66970,2958
AT1G47265,2
AT1G25280,1203
AT1G48000,10
AT1G53330,41
AT1G62700,69
AT1G20135,0
AT1G64650,1906
AT1G61562,0
AT1G23210,11
AT1G49320,82
AT1G66400,61
AT1G58280,401
AT1G01060,37
AT1G53010,0
AT1G60320,0
AT1G65300,0
AT1G24280,728
AT1G71696,507
AT1G09690,4207
AT1G14780,155
AT1G03120,6
AT1G31000,0
AT1G26665,626
AT1G51380,52
AT1G37150,11
AT1G05310,40
AT1G43130,722
AT1G04110,117
AT1G13620,14
AT1G24440,370
AT1G01440,517
AT1G66200,11315
AT1G09900,314
AT1G14455,6
AT1G01630,2116
AT1G20440,11435
AT1G77460,518
AT1G65040,656
AT1G71430,66
AT1G18790,0
AT1G14830,2220
AT1G11990,26
AT1G77750,424
AT1G52620,75
AT1G52930,662
AT1G21430,0
AT1G48060,6
AT1G58270,1674
AT1G64790,2118
AT1G59885,0
AT1G34410,0
AT1G01550,3668
AT1G69270,27
AT1G23100,124
AT1G70940,6424
AT1G06810,1
AT1G32220,1867
AT1G03650,64
AT1G17330,421
AT1G16090,64
AT1G32160,1199
AT1G65090,3
AT1G78520,22
AT1G68325,0
AT1G55870,397
AT1G50900,1153
AT1G10590,2213
AT1G73050,0
AT1G10200,2497
AT1G74300,74
AT1G07250,893
AT1G10370,204
AT1G09575,174
AT1G52618,74
AT1G05610,5
AT1G09150,836
AT1G18690,267
AT1G57777,0
AT1G71730,767
AT1G24390,0
AT1G61688,0
AT1G34310,0
AT1G55440,6
AT1G72530,59
AT1G62930,79
AT1G50480,5212
AT1G20540,520
AT1G58150,52
AT1G23060,122
AT1G23910,0
AT1G71330,44
AT1G48510,78
AT1G66370,0
AT1G24520,1
AT1G58225,4
AT1G76680,2040
AT1G34245,47
AT1G57565,0
AT1G77420,353
AT1G27310,2252
AT1G35255,20
AT1G24020,635
AT1G72960,15
AT1G28210,93
AT1G14840,628
AT1G35620,1411
AT1G72210,57
AT1G14685,2018
AT1G66070,598
AT1G02070,4
AT1G70300,791
AT1G78922,1
AT1G33470,1890
AT1G55947,0
AT1G55540,677
AT1G78890,796
AT1G59940,38
AT1G01910,813
AT1G01570,78
AT1G08730,27
AT1G68185,230
AT1G16080,1622
AT1G04940,169
AT1G02340,1082
AT1G62880,273
AT1G67930,828
AT1G51170,348
AT1G71970,613
AT1G05385,518
AT1G47845,0
AT1G67560,720
AT1G26320,0
AT1G01680,4
AT1G67025,1
AT1G64160,2
AT1G51780,0
AT1G65660,1306
AT1G51600,291
AT1G71500,4859
AT1G70780,2804
AT1G66160,529
AT1G73120,43
AT1G48090,2333
AT1G70760,0
AT1G47765,0
AT1G48820,12
AT1G18300,163
AT1G73680,443
AT1G35040,0
AT1G02810,634
AT1G54460,739
AT1G21990,0
AT1G06180,211
AT1G75660,1868
AT1G48620,1918
AT1G74250,1017
AT1G07740,70
AT1G77140,464
AT1G73170,882
AT1G67500,389
AT1G26350,0
AT1G32510,18
AT1G22890,1189
AT1G23830,0
AT1G76510,426
AT1G08010,592
AT1G05840,631
AT1G55200,63
AT1G17070,297
AT1G78090,280
AT1G70810,347
AT1G64750,1034
AT1G46984,0
AT1G11460,5
AT1G78440,6
AT1G79570,794
AT1G09157,2
AT1G03720,0
AT1G01690,125
AT1G76230,5
AT1G63240,643
AT1G70960,0
AT1G34300,902
AT1G09680,47
AT1G42680,1
AT1G29180,13
AT1G03730,350
AT1G18160,1609
AT1G53490,27
AT1G77100,2
AT1G67130,0
AT1G26260,167
AT1G64255,0
AT1G08290,52
AT1G12320,73
AT1G18990,12
AT1G11220,60
AT1G55207,2
AT1G74660,118
AT1G63460,725
AT1G55325,885
AT1G77660,124
AT1G30130,616
AT1G80390,0
AT1G31300,841
AT1G73750,469
AT1G55990,360
AT1G60570,0
AT1G68907,0
AT1G66030,0
AT1G27170,111
AT1G04700,105
AT1G67050,386
AT1G76220,31
AT1G56400,0
AT1G78040,7202
AT1G49170,112
AT1G31540,1383
AT1G29420,3
AT1G64840,224
AT1G62030,87
AT1G60095,165
AT1G21230,3
AT1G21660,965
AT1G65320,524
AT1G50570,680
AT1G33850,0
AT1G47870,259
AT1G47680,0
AT1G48850,1467
AT1G70440,12
AT1G65150,109
AT1G72800,51
AT1G09000,174
AT1G36160,2803
AT1G02145,548
AT1G23510,1
AT1G51690,1595
AT1G50650,1
AT1G47578,21
AT1G56105,0
AT1G06490,151
AT1G63640,545
AT1G19970,155
AT1G50110,227
AT1G21540,85
AT1G13590,195
AT1G22610,0
AT1G75110,44
AT1G73110,833
AT1G36756,0
AT1G20370,300
AT1G55510,340
AT1G77170,101
AT1G70660,229
AT1G51480,4
AT1G59359,0
AT1G26921,0
AT1G75870,0
AT1G75335,100
AT1G22830,117
AT1G09630,492
AT1G17280,780
AT1G02750,257
AT1G61070,0
AT1G15385,0
AT1G12855,7
AT1G03520,338
AT1G67880,229
AT1G36580,0
AT1G74190,1
AT1G14590,196
AT1G80625,0
AT1G08300,215
AT1G07020,200
AT1G59760,847
AT1G72570,0
AT1G01360,245
AT1G70400,0
AT1G52690,64
AT1G78750,69
AT1G15720,1
AT1G14850,705
AT1G70470,18
AT1G11820,1109
AT1G80700,73
AT1G60783,0
AT1G25230,2204
AT1G43900,626
AT1G67840,1092
AT1G64660,681
AT1G07690,0
AT1G47920,1
AT1G23680,0
AT1G18450,964
AT1G17960,32
AT1G55930,331
AT1G61400,74
AT1G03080,1965
AT1G56660,1009
AT1G24130,36
AT1G54960,74
AT1G48350,3962
AT1G80330,0
AT1G14440,379
AT1G65620,32
AT1G11620,1
AT1G69490,88
AT1G78990,131
AT1G29100,1
AT1G52315,22
AT1G70100,1028
AT1G61480,69
AT1G35220,793
AT1G27510,1055
AT1G65780,0
AT1G69010,689
AT1G30870,722
AT1G56710,8
AT1G05800,0
AT1G63350,164
AT1G34827,0
AT1G03055,35
AT1G01160,772
AT1G47340,144
AT1G11170,168
AT1G62045,64
AT1G35467,0
AT1G69970,56
AT1G43145,0
AT1G20132,0
AT1G70210,876
AT1G49880,165
AT1G27060,106
AT1G30757,0
AT1G30690,1667
AT1G43760,0
AT1G35680,7371
AT1G61550,32
AT1G36745,0
AT1G58120,4
AT1G69090,0
AT1G27870,0
AT1G63710,35
AT1G03103,0
AT1G31970,1884
AT1G04960,675
AT1G68440,605
AT1G05085,0
AT1G10740,827
AT1G19040,0
AT1G32960,16
AT1G10290,2377
AT1G34020,437
AT1G20575,368
AT1G56085,1
AT1G49190,0
AT1G01730,501
AT1G26500,13
AT1G75125,58
AT1G13800,50
AT1G28380,1218
AT1G10150,0
AT1G02180,92
AT1G01180,311
AT1G04625,0
AT1G16810,1413
AT1G14160,169
AT1G55370,660
AT1G67790,0
AT1G30110,374
AT1G70640,7
AT1G71691,2
AT1G78970,1268
AT1G09610,2
AT1G69190,0
AT1G34065,116
AT1G69730,161
AT1G64300,82
AT1G18180,56
AT1G53260,3
AT1G18750,123
AT1G72670,141
AT1G63090,464
AT1G67350,1485
AT1G03430,458
AT1G31670,3
AT1G48790,1351
AT1G64510,6850
AT1G10980,5
AT1G61667,297
AT1G48270,185
AT1G66570,1
AT1G35720,9925
AT1G11690,1
AT1G68880,146
AT1G72180,2745
AT1G15920,512
AT1G78020,949
AT1G63060,0
AT1G24265,103
AT1G19710,331
AT1G28050,651
AT1G51420,334
AT1G65540,1081
AT1G21600,1578
AT1G68980,174
AT1G20270,325
AT1G73640,139
AT1G02260,612
AT1G20410,374
AT1G55675,260
AT1G19900,69
AT1G30260,24
AT1G10800,14
AT1G56140,957
AT1G74270,1910
AT1G43610,0
AT1G20050,1803
AT1G72250,276
AT1G10940,2123
AT1G02420,16
AT1G32460,24
AT1G35614,0
AT1G11390,421
AT1G25450,765
AT1G77490,3757
AT1G69250,642
AT1G14890,360
AT1G66280,1360
AT1G07900,4
AT1G59218,1
AT1G33410,811
AT1G72280,120
AT1G53670,2028
AT1G78290,157
AT1G36640,4
AT1G17360,654
AT1G14150,1048
AT1G03490,0
AT1G62910,19
AT1G70420,264
AT1G52590,346
AT1G29850,1236
AT1G33810,1475
AT1G19600,1774
AT1G51035,0
AT1G18340,240
AT1G53345,94
AT1G23995,0
AT1G31820,67
AT1G55350,1613
AT1G29460,184
AT1G07420,1504
AT1G04260,335
AT1G14720,1134
AT1G69550,368
AT1G62981,42
AT1G65080,118
AT1G80350,538
AT1G67060,387
AT1G68845,1
AT1G63600,19
AT1G05930,0
AT1G58265,0
AT1G74100,1692
AT1G48450,3131
AT1G15600,0
AT1G68210,0
AT1G24159,0
AT1G31910,3561
AT1G43630,0
AT1G75010,703
AT1G09700,337
AT1G12900,19200
AT1G30545,95
AT1G16840,1297
AT1G69740,4966
AT1G73280,68
AT1G30000,533
AT1G19150,1816
AT1G04860,789
AT1G60170,1210
AT1G42190,0
AT1G45010,127
AT1G76065,43
AT1G69780,384
AT1G08750,265
AT1G62305,213
AT1G28610,223
AT1G20490,160
AT1G73970,277
AT1G74580,134
AT1G52100,210
AT1G07670,1188
AT1G02890,2263
AT1G47720,161
AT1G33120,2264
AT1G30700,134
AT1G51650,2922
AT1G27840,421
AT1G63105,0
AT1G09230,579
AT1G06900,1095
AT1G06050,131
AT1G73250,337
AT1G07050,86
AT1G64810,439
AT1G75270,894
AT1G64920,42
AT1G54680,101
AT1G05950,97
AT1G33390,337
AT1G73990,1088
AT1G56210,139
AT1G35030,0
AT1G78580,1038
AT1G25155,0
AT1G31720,24
AT1G80030,1722
AT1G32980,0
AT1G56620,0
AT1G50680,0
AT1G78500,1
AT1G58460,12
AT1G45145,845
AT1G53530,188
AT1G67035,30
AT1G21980,1371
AT1G05100,20
AT1G56330,3078
AT1G62500,143
AT1G72940,234
AT1G35242,3
AT1G60750,5
AT1G68120,14
AT1G47330,468
AT1G18740,553
AT1G04210,1031
AT1G66060,2
AT1G56415,0
AT1G13910,78
AT1G07780,141
AT1G54940,54
AT1G76100,5257
AT1G66100,1306
AT1G27360,98
AT1G73530,862
AT1G77400,148
AT1G49290,0
AT1G67220,0
AT1G36272,0
AT1G35780,674
AT1G56460,1067
AT1G16520,456
AT1G63057,0
AT1G06450,21
AT1G59722,0
AT1G51680,1484
AT1G55160,412
AT1G69150,4
AT1G66040,1
AT1G23020,3100
AT1G51915,0
AT1G69380,203
AT1G54400,6
AT1G27420,129
AT1G27910,434
AT1G49040,1116
AT1G58223,0
AT1G67330,0
AT1G23300,0
AT1G64230,9133
AT1G57690,0
AT1G55152,0
AT1G48030,4653
AT1G50890,185
AT1G15590,0
AT1G15180,1216
AT1G79460,550
AT1G20823,181
AT1G27330,1409
AT1G78830,6930
AT1G60050,55
AT1G72545,3
AT1G64584,0
AT1G69523,169
AT1G20720,107
AT1G55610,185
AT1G07400,602
AT1G34575,0
AT1G44170,823
AT1G27600,995
AT1G02710,0
AT1G15040,129
AT1G05200,783
AT1G05575,67
AT1G75220,1490
AT1G13860,419
AT1G05720,334
AT1G53300,1534
AT1G54180,202
AT1G61810,142
AT1G62640,1004
AT1G24430,74
AT1G80590,0
AT1G35820,0
AT1G63250,133
AT1G23890,349
AT1G20480,96
AT1G61790,2254
AT1G68300,682
AT1G69790,34
AT1G10560,170
AT1G68780,335
AT1G07640,679
AT1G32710,0
AT1G34070,0
AT1G52155,107
AT1G47500,558
AT1G77765,53
AT1G62190,0
AT1G26130,383
AT1G59500,0
AT1G77010,29
AT1G74130,0
AT1G15360,3
AT1G07170,561
AT1G10360,780
AT1G22780,3231
AT1G64610,251
AT1G02305,1653
AT1G21860,2
AT1G70990,148
AT1G16030,167
AT1G34270,213
AT1G69570,25
AT1G03240,1
AT1G05820,102
AT1G60690,265
AT1G58210,263
AT1G58007,26
AT1G29900,2594
AT1G33320,24
AT1G72630,419
AT1G09780,3121
AT1G29435,0
AT1G15350,1046
AT1G06515,437
AT1G50030,1640
AT1G32520,216
AT1G51210,0
AT1G66930,135
AT1G03540,20
AT1G76310,212
AT1G64385,551
AT1G43850,564
AT1G76965,0
AT1G51570,2227
AT1G76130,189
AT1G11050,1
AT1G72080,0
AT1G04680,1747
AT1G32780,58
AT1G18370,353
AT1G24040,425
AT1G61120,7
AT1G69160,766
AT1G22230,159
AT1G75240,1440
AT1G53700,71
AT1G80460,2385
AT1G59640,57
AT1G19850,416
AT1G21925,0
AT1G48600,4404
AT1G28390,129
AT1G67030,171
AT1G64340,1
AT1G31550,142
AT1G52360,2535
AT1G77270,236
AT1G64320,32
AT1G03165,7
AT1G64590,71
AT1G79400,2
AT1G02880,321
AT1G38790,0
AT1G63190,0
AT1G78850,7355
AT1G70895,88
AT1G12230,2972
AT1G35830,72
AT1G75430,0
AT1G53450,317
AT1G25330,0
AT1G21950,0
AT1G23650,0
AT1G72270,3
AT1G30170,1
AT1G15757,0
AT1G28150,811
AT1G69500,4
AT1G23580,1
AT1G03440,391
AT1G76270,389
AT1G65560,116
AT1G13730,555
AT1G18060,2681
AT1G21640,1358
AT1G08960,311
AT1G79860,50
AT1G68360,23
AT1G10550,321
AT1G34570,137
AT1G65710,59
AT1G56530,0
AT1G53320,1739
AT1G17220,4449
AT1G77525,0
AT1G19960,153
AT1G52880,113
AT1G05420,66
AT1G76040,420
AT1G79840,518
AT1G47830,515
AT1G03010,41
AT1G78100,1160
AT1G01695,11
AT1G15380,777
AT1G72320,712
AT1G61690,1069
AT1G01610,1141
AT1G74030,1143
AT1G66950,63
AT1G18770,0
AT1G74220,0
AT1G56630,43
AT1G02520,124
AT1G50620,522
AT1G08130,527
AT1G33790,159
AT1G62380,8491
AT1G73165,0
AT1G66000,0
AT1G77932,0
AT1G15480,356
AT1G77960,177
AT1G02590,0
AT1G66640,0
AT1G23880,117
AT1G34460,40
AT1G12780,1810
AT1G30300,250
AT1G54060,785
AT1G33020,0
AT1G71130,216
AT1G75170,172
AT1G79920,2453
AT1G03190,272
AT1G16025,0
AT1G22620,822
AT1G51260,7
AT1G65640,0
AT1G26410,4
AT1G74820,1
AT1G34650,0
AT1G23190,2577
AT1G55250,635
AT1G74210,618
AT1G76940,391
AT1G80890,61
AT1G74730,1582
AT1G76090,1995
AT1G63990,10
AT1G61360,383
AT1G75140,396
AT1G21270,1131
AT1G49300,1589
AT1G80610,300
AT1G05570,2059
AT1G27540,269
AT1G53945,0
AT1G61565,0
AT1G30780,0
AT1G73350,331
AT1G52440,2
AT1G31280,543
AT1G01225,75
AT1G27110,34
AT1G03180,88
AT1G30050,13
AT1G19540,102
AT1G09540,61
AT1G28220,0
AT1G75717,0
AT1G52680,3
AT1G18940,30
AT1G62580,16
AT1G11020,341
AT1G75680,2065
AT1G16630,155
AT1G61415,5
AT1G65840,2026
AT1G31870,542
AT1G74370,194
