#,Program:featureCounts
Geneid,SRR17446281.bam
AT1G19025,67
AT1G80050,193
AT1G50320,4037
AT1G77330,836
AT1G50090,28
AT1G16650,216
AT1G50830,21
AT1G02410,332
AT1G04420,2454
AT1G05190,11830
AT1G60660,242
AT1G13950,377
AT1G23147,0
AT1G17460,231
AT1G02110,829
AT1G32990,6007
AT1G22380,16
AT1G61300,184
AT1G15840,5
AT1G15440,588
AT1G49650,556
AT1G18850,255
AT1G34150,400
AT1G13320,1321
AT1G13820,1017
AT1G15880,1176
AT1G80810,332
AT1G54957,0
AT1G65310,407
AT1G20010,7684
AT1G52570,46
AT1G33520,689
AT1G54350,1439
AT1G58160,23
AT1G30190,37
AT1G14550,6
AT1G62450,0
AT1G16830,59
AT1G44090,2
AT1G10880,0
AT1G64633,0
AT1G03830,287
AT1G52530,12
AT1G63580,6
AT1G01600,254
AT1G10210,351
AT1G62720,14
AT1G36980,1550
AT1G16705,23
AT1G74180,260
AT1G69480,61
AT1G71520,1
AT1G34792,0
AT1G35190,725
AT1G07850,0
AT1G09620,3261
AT1G02570,31
AT1G26790,0
AT1G03620,82
AT1G01350,471
AT1G65770,0
AT1G21395,0
AT1G13810,118
AT1G14520,269
AT1G55630,118
AT1G18390,317
AT1G26797,0
AT1G25480,258
AT1G28190,150
AT1G49530,78
AT1G18486,0
AT1G12880,171
AT1G08090,86
AT1G66460,22
AT1G24220,0
AT1G08035,1
AT1G04985,1011
AT1G73780,23
AT1G36940,505
AT1G23850,89
AT1G66190,90
AT1G44318,0
AT1G24270,7
AT1G05350,710
AT1G19930,0
AT1G62520,161
AT1G23170,230
AT1G71150,2
AT1G11430,2566
AT1G17145,647
AT1G34815,0
AT1G73910,11
AT1G52050,28
AT1G34320,1426
AT1G48280,251
AT1G12170,0
AT1G49225,0
AT1G01715,69
AT1G29160,93
AT1G22660,335
AT1G79410,189
AT1G75990,706
AT1G76770,15
AT1G78800,481
AT1G57560,101
AT1G48040,141
AT1G63400,53
AT1G32320,0
AT1G71830,235
AT1G75800,3362
AT1G22260,20
AT1G75950,3944
AT1G43730,0
AT1G21060,1566
AT1G11330,792
AT1G77600,458
AT1G68790,1196
AT1G22860,500
AT1G53200,250
AT1G35250,54
AT1G60986,0
AT1G52700,85
AT1G03980,16
AT1G19990,182
AT1G58936,0
AT1G24320,163
AT1G62422,267
AT1G53282,0
AT1G67890,643
AT1G62410,0
AT1G13530,23
AT1G18260,1330
AT1G76210,10
AT1G34430,1882
AT1G14460,541
AT1G61350,458
AT1G42440,837
AT1G12064,0
AT1G06570,1628
AT1G55310,1708
AT1G63740,365
AT1G09870,563
AT1G17710,108
AT1G27200,520
AT1G62120,72
AT1G04770,249
AT1G67920,113
AT1G09410,36
AT1G10540,27
AT1G63615,0
AT1G49240,9402
AT1G09240,216
AT1G67810,163
AT1G70850,2293
AT1G56360,0
AT1G18835,18
AT1G65920,486
AT1G11915,28
AT1G28440,2001
AT1G01650,747
AT1G16510,77
AT1G25025,0
AT1G53023,0
AT1G33440,90
AT1G74720,686
AT1G72290,0
AT1G53230,83
AT1G01970,438
AT1G12860,830
AT1G11400,591
AT1G53705,0
AT1G75560,609
AT1G56225,0
AT1G27290,1617
AT1G16740,410
AT1G64060,662
AT1G15470,259
AT1G01800,1209
AT1G27260,0
AT1G30560,1
AT1G41830,1975
AT1G31490,2
AT1G34490,0
AT1G08440,4
AT1G04440,2359
AT1G49520,167
AT1G44608,55
AT1G54370,786
AT1G12600,4
AT1G74920,4383
AT1G08150,0
AT1G36100,0
AT1G77080,742
AT1G15610,2
AT1G56050,1042
AT1G55365,1
AT1G15130,1862
AT1G26220,0
AT1G48720,0
AT1G09932,208
AT1G49420,0
AT1G15670,1075
AT1G78895,293
AT1G15460,54
AT1G22530,4625
AT1G05780,168
AT1G17840,1959
AT1G18080,6606
AT1G66970,3768
AT1G47265,2
AT1G25280,1155
AT1G48000,6
AT1G53330,30
AT1G62700,87
AT1G20135,0
AT1G64650,1749
AT1G61562,3
AT1G23210,4
AT1G49320,115
AT1G66400,54
AT1G58280,445
AT1G01060,50
AT1G53010,0
AT1G60320,0
AT1G65300,3
AT1G24280,672
AT1G71696,510
AT1G09690,3563
AT1G14780,168
AT1G03120,10
AT1G31000,0
AT1G26665,703
AT1G51380,43
AT1G37150,12
AT1G05310,22
AT1G43130,734
AT1G04110,102
AT1G13620,10
AT1G24440,434
AT1G01440,581
AT1G66200,10254
AT1G09900,334
AT1G14455,6
AT1G01630,1820
AT1G20440,10523
AT1G77460,554
AT1G65040,661
AT1G71430,54
AT1G18790,0
AT1G14830,2095
AT1G11990,20
AT1G77750,328
AT1G52620,109
AT1G52930,564
AT1G21430,0
AT1G48060,4
AT1G58270,1392
AT1G64790,2261
AT1G59885,0
AT1G34410,0
AT1G01550,4045
AT1G69270,32
AT1G23100,84
AT1G70940,7510
AT1G06810,0
AT1G32220,2130
AT1G03650,93
AT1G17330,376
AT1G16090,57
AT1G32160,1427
AT1G65090,2
AT1G78520,7
AT1G68325,0
AT1G55870,387
AT1G50900,1251
AT1G10590,2098
AT1G73050,1
AT1G10200,2497
AT1G74300,104
AT1G07250,942
AT1G10370,216
AT1G09575,197
AT1G52618,72
AT1G05610,14
AT1G09150,818
AT1G18690,294
AT1G57777,0
AT1G71730,689
AT1G24390,0
AT1G61688,0
AT1G34310,0
AT1G55440,6
AT1G72530,75
AT1G62930,79
AT1G50480,5697
AT1G20540,537
AT1G58150,51
AT1G23060,156
AT1G23910,0
AT1G71330,44
AT1G48510,48
AT1G66370,0
AT1G24520,0
AT1G58225,7
AT1G76680,1911
AT1G34245,83
AT1G57565,0
AT1G77420,366
AT1G27310,1997
AT1G35255,10
AT1G24020,652
AT1G72960,12
AT1G28210,100
AT1G14840,700
AT1G35620,1601
AT1G72210,61
AT1G14685,2126
AT1G66070,607
AT1G02070,3
AT1G70300,725
AT1G78922,0
AT1G33470,2035
AT1G55947,2
AT1G55540,697
AT1G78890,743
AT1G59940,34
AT1G01910,855
AT1G01570,67
AT1G08730,23
AT1G68185,241
AT1G16080,1703
AT1G04940,117
AT1G02340,1341
AT1G62880,277
AT1G67930,794
AT1G51170,421
AT1G71970,668
AT1G05385,508
AT1G47845,0
AT1G67560,815
AT1G26320,0
AT1G01680,8
AT1G67025,4
AT1G64160,5
AT1G51780,0
AT1G65660,1351
AT1G51600,322
AT1G71500,5119
AT1G70780,2543
AT1G66160,345
AT1G73120,30
AT1G48090,2903
AT1G70760,0
AT1G47765,0
AT1G48820,17
AT1G18300,140
AT1G73680,502
AT1G35040,0
AT1G02810,462
AT1G54460,773
AT1G21990,0
AT1G06180,214
AT1G75660,1959
AT1G48620,1752
AT1G74250,899
AT1G07740,68
AT1G77140,427
AT1G73170,957
AT1G67500,411
AT1G26350,0
AT1G32510,9
AT1G22890,1276
AT1G23830,2
AT1G76510,470
AT1G08010,580
AT1G05840,700
AT1G55200,64
AT1G17070,303
AT1G78090,298
AT1G70810,303
AT1G64750,898
AT1G46984,2
AT1G11460,4
AT1G78440,11
AT1G79570,893
AT1G09157,1
AT1G03720,0
AT1G01690,113
AT1G76230,4
AT1G63240,699
AT1G70960,0
AT1G34300,976
AT1G09680,53
AT1G42680,0
AT1G29180,10
AT1G03730,377
AT1G18160,1794
AT1G53490,42
AT1G77100,0
AT1G67130,0
AT1G26260,192
AT1G64255,0
AT1G08290,61
AT1G12320,93
AT1G18990,18
AT1G11220,55
AT1G55207,1
AT1G74660,115
AT1G63460,676
AT1G55325,949
AT1G77660,127
AT1G30130,604
AT1G80390,0
AT1G31300,824
AT1G73750,566
AT1G55990,246
AT1G60570,0
AT1G68907,0
AT1G66030,1
AT1G27170,155
AT1G04700,113
AT1G67050,493
AT1G76220,13
AT1G56400,0
AT1G78040,6877
AT1G49170,127
AT1G31540,1301
AT1G29420,1
AT1G64840,269
AT1G62030,134
AT1G60095,136
AT1G21230,3
AT1G21660,984
AT1G65320,552
AT1G50570,669
AT1G33850,0
AT1G47870,210
AT1G47680,0
AT1G48850,1267
AT1G70440,11
AT1G65150,80
AT1G72800,54
AT1G09000,109
AT1G36160,3110
AT1G02145,600
AT1G23510,1
AT1G51690,1636
AT1G50650,6
AT1G47578,15
AT1G56105,0
AT1G06490,140
AT1G63640,560
AT1G19970,168
AT1G50110,180
AT1G21540,125
AT1G13590,182
AT1G22610,0
AT1G75110,42
AT1G73110,801
AT1G36756,0
AT1G20370,322
AT1G55510,357
AT1G77170,106
AT1G70660,244
AT1G51480,7
AT1G59359,0
AT1G26921,0
AT1G75870,0
AT1G75335,77
AT1G22830,116
AT1G09630,399
AT1G17280,732
AT1G02750,265
AT1G61070,0
AT1G15385,1
AT1G12855,4
AT1G03520,356
AT1G67880,303
AT1G36580,1
AT1G74190,0
AT1G14590,230
AT1G80625,3
AT1G08300,187
AT1G07020,184
AT1G59760,901
AT1G72570,1
AT1G01360,227
AT1G70400,0
AT1G52690,47
AT1G78750,74
AT1G15720,1
AT1G14850,779
AT1G70470,12
AT1G11820,1093
AT1G80700,73
AT1G60783,1
AT1G25230,1964
AT1G43900,664
AT1G67840,1291
AT1G64660,1003
AT1G07690,0
AT1G47920,0
AT1G23680,0
AT1G18450,909
AT1G17960,28
AT1G55930,359
AT1G61400,59
AT1G03080,2218
AT1G56660,534
AT1G24130,17
AT1G54960,81
AT1G48350,4372
AT1G80330,1
AT1G14440,363
AT1G65620,43
AT1G11620,0
AT1G69490,128
AT1G78990,130
AT1G29100,4
AT1G52315,25
AT1G70100,1079
AT1G61480,78
AT1G35220,798
AT1G27510,1225
AT1G65780,0
AT1G69010,735
AT1G30870,511
AT1G56710,7
AT1G05800,0
AT1G63350,137
AT1G34827,0
AT1G03055,65
AT1G01160,770
AT1G47340,123
AT1G11170,143
AT1G62045,47
AT1G35467,0
AT1G69970,62
AT1G43145,0
AT1G20132,0
AT1G70210,1033
AT1G49880,151
AT1G27060,108
AT1G30757,0
AT1G30690,1585
AT1G43760,0
AT1G35680,7696
AT1G61550,23
AT1G36745,0
AT1G58120,3
AT1G69090,0
AT1G27870,0
AT1G63710,71
AT1G03103,0
AT1G31970,1782
AT1G04960,636
AT1G68440,514
AT1G05085,0
AT1G10740,802
AT1G19040,1
AT1G32960,18
AT1G10290,2349
AT1G34020,377
AT1G20575,383
AT1G56085,0
AT1G49190,0
AT1G01730,476
AT1G26500,4
AT1G75125,52
AT1G13800,52
AT1G28380,1213
AT1G10150,0
AT1G02180,98
AT1G01180,334
AT1G04625,0
AT1G16810,1261
AT1G14160,161
AT1G55370,736
AT1G67790,0
AT1G30110,343
AT1G70640,8
AT1G71691,2
AT1G78970,1333
AT1G09610,2
AT1G69190,0
AT1G34065,119
AT1G69730,182
AT1G64300,90
AT1G18180,60
AT1G53260,2
AT1G18750,104
AT1G72670,115
AT1G63090,493
AT1G67350,1297
AT1G03430,463
AT1G31670,0
AT1G48790,1461
AT1G64510,7101
AT1G10980,2
AT1G61667,271
AT1G48270,141
AT1G66570,0
AT1G35720,9422
AT1G11690,1
AT1G68880,145
AT1G72180,3599
AT1G15920,477
AT1G78020,982
AT1G63060,0
AT1G24265,102
AT1G19710,299
AT1G28050,680
AT1G51420,323
AT1G65540,1108
AT1G21600,1813
AT1G68980,160
AT1G20270,285
AT1G73640,131
AT1G02260,615
AT1G20410,331
AT1G55675,297
AT1G19900,69
AT1G30260,36
AT1G10800,12
AT1G56140,918
AT1G74270,1612
AT1G43610,0
AT1G20050,1841
AT1G72250,256
AT1G10940,1986
AT1G02420,19
AT1G32460,19
AT1G35614,0
AT1G11390,414
AT1G25450,1025
AT1G77490,3939
AT1G69250,529
AT1G14890,455
AT1G66280,1139
AT1G07900,5
AT1G59218,0
AT1G33410,840
AT1G72280,142
AT1G53670,1982
AT1G78290,180
AT1G36640,1
AT1G17360,684
AT1G14150,1131
AT1G03490,0
AT1G62910,19
AT1G70420,286
AT1G52590,339
AT1G29850,1229
AT1G33810,1411
AT1G19600,1638
AT1G51035,3
AT1G18340,224
AT1G53345,88
AT1G23995,0
AT1G31820,86
AT1G55350,1798
AT1G29460,212
AT1G07420,1510
AT1G04260,382
AT1G14720,1142
AT1G69550,477
AT1G62981,56
AT1G65080,103
AT1G80350,526
AT1G67060,350
AT1G68845,2
AT1G63600,15
AT1G05930,0
AT1G58265,0
AT1G74100,1599
AT1G48450,3369
AT1G15600,0
AT1G68210,0
AT1G24159,0
AT1G31910,3501
AT1G43630,0
AT1G75010,706
AT1G09700,294
AT1G12900,21280
AT1G30545,94
AT1G16840,1227
AT1G69740,5068
AT1G73280,74
AT1G30000,557
AT1G19150,1865
AT1G04860,904
AT1G60170,1256
AT1G42190,0
AT1G45010,117
AT1G76065,55
AT1G69780,329
AT1G08750,280
AT1G62305,212
AT1G28610,196
AT1G20490,171
AT1G73970,315
AT1G74580,154
AT1G52100,191
AT1G07670,1261
AT1G02890,2455
AT1G47720,156
AT1G33120,1661
AT1G30700,218
AT1G51650,2468
AT1G27840,461
AT1G63105,0
AT1G09230,525
AT1G06900,1111
AT1G06050,136
AT1G73250,245
AT1G07050,79
AT1G64810,544
AT1G75270,791
AT1G64920,25
AT1G54680,124
AT1G05950,79
AT1G33390,384
AT1G73990,1256
AT1G56210,140
AT1G35030,0
AT1G78580,1135
AT1G25155,0
AT1G31720,24
AT1G80030,1830
AT1G32980,0
AT1G56620,0
AT1G50680,0
AT1G78500,0
AT1G58460,23
AT1G45145,684
AT1G53530,163
AT1G67035,14
AT1G21980,1480
AT1G05100,15
AT1G56330,2717
AT1G62500,149
AT1G72940,287
AT1G35242,1
AT1G60750,5
AT1G68120,14
AT1G47330,463
AT1G18740,613
AT1G04210,1103
AT1G66060,10
AT1G56415,0
AT1G13910,106
AT1G07780,149
AT1G54940,44
AT1G76100,5121
AT1G66100,1501
AT1G27360,87
AT1G73530,878
AT1G77400,129
AT1G49290,0
AT1G67220,0
AT1G36272,0
AT1G35780,638
AT1G56460,1136
AT1G16520,393
AT1G63057,0
AT1G06450,13
AT1G59722,0
AT1G51680,1428
AT1G55160,391
AT1G69150,5
AT1G66040,1
AT1G23020,2911
AT1G51915,1
AT1G69380,198
AT1G54400,9
AT1G27420,117
AT1G27910,468
AT1G49040,1162
AT1G58223,0
AT1G67330,0
AT1G23300,0
AT1G64230,9121
AT1G57690,0
AT1G55152,0
AT1G48030,4579
AT1G50890,194
AT1G15590,0
AT1G15180,1216
AT1G79460,609
AT1G20823,212
AT1G27330,993
AT1G78830,7951
AT1G60050,21
AT1G72545,3
AT1G64584,0
AT1G69523,193
AT1G20720,84
AT1G55610,265
AT1G07400,213
AT1G34575,0
AT1G44170,749
AT1G27600,969
AT1G02710,0
AT1G15040,170
AT1G05200,799
AT1G05575,71
AT1G75220,1425
AT1G13860,427
AT1G05720,343
AT1G53300,1256
AT1G54180,171
AT1G61810,161
AT1G62640,953
AT1G24430,96
AT1G80590,0
AT1G35820,0
AT1G63250,98
AT1G23890,334
AT1G20480,85
AT1G61790,2056
AT1G68300,678
AT1G69790,42
AT1G10560,232
AT1G68780,407
AT1G07640,620
AT1G32710,0
AT1G34070,0
AT1G52155,105
AT1G47500,547
AT1G77765,45
AT1G62190,0
AT1G26130,517
AT1G59500,0
AT1G77010,20
AT1G74130,0
AT1G15360,9
AT1G07170,480
AT1G10360,739
AT1G22780,2830
AT1G64610,327
AT1G02305,1764
AT1G21860,4
AT1G70990,78
AT1G16030,181
AT1G34270,212
AT1G69570,37
AT1G03240,2
AT1G05820,74
AT1G60690,238
AT1G58210,227
AT1G58007,18
AT1G29900,2751
AT1G33320,25
AT1G72630,454
AT1G09780,2450
AT1G29435,0
AT1G15350,1059
AT1G06515,351
AT1G50030,1899
AT1G32520,204
AT1G51210,0
AT1G66930,113
AT1G03540,38
AT1G76310,177
AT1G64385,531
AT1G43850,739
AT1G76965,0
AT1G51570,2383
AT1G76130,223
AT1G11050,2
AT1G72080,0
AT1G04680,1674
AT1G32780,55
AT1G18370,339
AT1G24040,448
AT1G61120,5
AT1G69160,804
AT1G22230,131
AT1G75240,1573
AT1G53700,72
AT1G80460,2310
AT1G59640,36
AT1G19850,470
AT1G21925,0
AT1G48600,3804
AT1G28390,116
AT1G67030,135
AT1G64340,0
AT1G31550,175
AT1G52360,2425
AT1G77270,276
AT1G64320,19
AT1G03165,10
AT1G64590,50
AT1G79400,2
AT1G02880,356
AT1G38790,0
AT1G63190,0
AT1G78850,7736
AT1G70895,95
AT1G12230,2846
AT1G35830,72
AT1G75430,0
AT1G53450,390
AT1G25330,1
AT1G21950,0
AT1G23650,0
AT1G72270,0
AT1G30170,0
AT1G15757,0
AT1G28150,815
AT1G69500,5
AT1G23580,1
AT1G03440,368
AT1G76270,373
AT1G65560,134
AT1G13730,465
AT1G18060,2623
AT1G21640,1513
AT1G08960,298
AT1G79860,37
AT1G68360,35
AT1G10550,258
AT1G34570,137
AT1G65710,59
AT1G56530,0
AT1G53320,1883
AT1G17220,4835
AT1G77525,1
AT1G19960,152
AT1G52880,136
AT1G05420,62
AT1G76040,434
AT1G79840,623
AT1G47830,500
AT1G03010,42
AT1G78100,1181
AT1G01695,13
AT1G15380,715
AT1G72320,778
AT1G61690,1145
AT1G01610,1156
AT1G74030,880
AT1G66950,37
AT1G18770,0
AT1G74220,0
AT1G56630,40
AT1G02520,130
AT1G50620,519
AT1G08130,534
AT1G33790,154
AT1G62380,7399
AT1G73165,3
AT1G66000,0
AT1G77932,0
AT1G15480,325
AT1G77960,185
AT1G02590,0
AT1G66640,0
AT1G23880,90
AT1G34460,25
AT1G12780,2123
AT1G30300,251
AT1G54060,774
AT1G33020,0
AT1G71130,264
AT1G75170,170
AT1G79920,2188
AT1G03190,237
AT1G16025,0
AT1G22620,977
AT1G51260,5
AT1G65640,0
AT1G26410,5
AT1G74820,0
AT1G34650,1
AT1G23190,2321
AT1G55250,655
AT1G74210,623
AT1G76940,344
AT1G80890,50
AT1G74730,1674
AT1G76090,1546
AT1G63990,9
AT1G61360,442
AT1G75140,447
AT1G21270,1334
AT1G49300,1632
AT1G80610,251
AT1G05570,2339
AT1G27540,257
AT1G53945,0
AT1G61565,0
AT1G30780,0
AT1G73350,346
AT1G52440,0
AT1G31280,541
AT1G01225,80
AT1G27110,32
AT1G03180,81
AT1G30050,5
AT1G19540,96
AT1G09540,56
AT1G28220,1
AT1G75717,0
AT1G52680,0
AT1G18940,49
AT1G62580,8
AT1G11020,364
AT1G75680,2186
AT1G16630,145
AT1G61415,5
AT1G65840,1701
AT1G31870,569
