#,Program:featureCounts
Geneid,SRR17446266.bam
AT1G75230,302
AT1G29150,2752
AT1G17140,1121
AT1G08380,32126
AT1G43560,1381
AT1G07700,923
AT1G33750,200
AT1G61270,0
AT1G14750,65
AT1G05900,255
AT1G44120,1
AT1G52990,14
AT1G37130,28511
AT1G48175,153
AT1G72140,178
AT1G66465,19
AT1G43260,0
AT1G14420,1
AT1G01710,918
AT1G44000,1579
AT1G73960,999
AT1G11360,702
AT1G04490,47
AT1G78476,4
AT1G15310,486
AT1G13300,811
AT1G55530,763
AT1G47350,0
AT1G74458,138
AT1G32120,190
AT1G17260,34
AT1G32660,0
AT1G31480,385
AT1G17500,913
AT1G50780,1
AT1G21150,99
AT1G78110,413
AT1G80080,370
AT1G23260,963
AT1G09790,0
AT1G60270,208
AT1G25400,172
AT1G77980,0
AT1G43140,12
AT1G42470,815
AT1G34170,0
AT1G56150,46
AT1G75520,109
AT1G53890,0
AT1G43722,0
AT1G73370,310
AT1G01230,720
AT1G70700,653
AT1G02380,192
AT1G48870,27
AT1G69280,32
AT1G36950,0
AT1G12430,689
AT1G56320,185
AT1G50880,0
AT1G36310,536
AT1G44830,33
AT1G01300,2418
AT1G48050,678
AT1G36925,0
AT1G30670,0
AT1G22180,328
AT1G17450,885
AT1G61630,0
AT1G28590,20
AT1G79670,524
AT1G68170,2
AT1G60080,141
AT1G51240,0
AT1G07130,0
AT1G42525,0
AT1G64355,791
AT1G04820,8300
AT1G71866,15
AT1G33050,1492
AT1G77810,291
AT1G16210,1388
AT1G34580,61
AT1G02050,163
AT1G66500,92
AT1G04030,183
AT1G32480,0
AT1G29370,342
AT1G18880,461
AT1G50740,327
AT1G02580,7
AT1G58220,194
AT1G07350,1186
AT1G06950,6470
AT1G19200,31
AT1G52140,355
AT1G18550,158
AT1G77510,2208
AT1G52430,20
AT1G15950,718
AT1G67850,315
AT1G69620,4691
AT1G49110,0
AT1G57860,521
AT1G63160,292
AT1G71050,106
AT1G28510,676
AT1G48240,450
AT1G71140,295
AT1G66960,12
AT1G36370,2587
AT1G58242,0
AT1G63370,8
AT1G56110,4143
AT1G14510,1244
AT1G19010,190
AT1G54250,462
AT1G55170,221
AT1G70230,468
AT1G52830,191
AT1G45015,16
AT1G23160,11
AT1G67510,295
AT1G08230,462
AT1G67780,71
AT1G76830,0
AT1G04280,1245
AT1G55020,1582
AT1G48970,506
AT1G79420,147
AT1G70350,137
AT1G35375,0
AT1G28306,0
AT1G12450,297
AT1G57660,1525
AT1G19086,0
AT1G05870,748
AT1G07540,0
AT1G78820,1641
AT1G03790,42
AT1G02220,454
AT1G74420,39
AT1G68700,1
AT1G64820,2
AT1G56680,118
AT1G58848,7
AT1G23985,0
AT1G22140,265
AT1G75210,1088
AT1G30330,1545
AT1G77200,75
AT1G30360,6339
AT1G75280,5094
AT1G18200,81
AT1G55680,1581
AT1G34000,1475
AT1G04410,25961
AT1G45243,0
AT1G21650,554
AT1G28520,946
AT1G14048,0
AT1G05220,10
AT1G63245,29
AT1G66180,5241
AT1G07790,600
AT1G07720,979
AT1G16420,8
AT1G72740,444
AT1G05060,565
AT1G55960,759
AT1G32060,25024
AT1G77700,67
AT1G75510,608
AT1G54090,791
AT1G26520,108
AT1G15240,1125
AT1G07980,318
AT1G01740,148
AT1G62914,60
AT1G53090,313
AT1G08540,2889
AT1G12460,396
AT1G06250,34
AT1G52827,66
AT1G47690,1
AT1G49590,367
AT1G06280,0
AT1G78420,797
AT1G08465,573
AT1G32970,1
AT1G28815,0
AT1G01260,534
AT1G26815,0
AT1G16730,149
AT1G08700,799
AT1G66590,28
AT1G09550,0
AT1G16370,60
AT1G80730,32
AT1G11420,78
AT1G61210,675
AT1G57980,290
AT1G15140,1664
AT1G04810,2084
AT1G67070,61
AT1G53270,130
AT1G04550,466
AT1G44940,0
AT1G47810,0
AT1G27450,4076
AT1G33055,269
AT1G69400,112
AT1G51920,0
AT1G56000,126
AT1G42540,343
AT1G08100,0
AT1G29465,169
AT1G75960,499
AT1G63420,445
AT1G29470,4277
AT1G48310,512
AT1G32930,209
AT1G63880,1214
AT1G04630,503
AT1G27150,1071
AT1G79110,573
AT1G68490,1138
AT1G06040,3926
AT1G18970,169
AT1G72430,1833
AT1G03040,891
AT1G28250,332
AT1G66630,0
AT1G10530,27
AT1G24090,202
AT1G09640,5204
AT1G14080,220
AT1G78760,6
AT1G44542,0
AT1G49350,147
AT1G47240,362
AT1G28430,7
AT1G12190,0
AT1G66610,0
AT1G16022,5
AT1G13370,3
AT1G21370,429
AT1G21590,1135
AT1G50390,17
AT1G60870,1682
AT1G69870,2109
AT1G18610,178
AT1G13890,0
AT1G24260,907
AT1G64140,1919
AT1G02290,238
AT1G26740,309
AT1G20460,226
AT1G11500,6
AT1G75040,427
AT1G07985,94
AT1G74035,0
AT1G15510,354
AT1G07040,648
AT1G71170,355
AT1G63470,502
AT1G13640,873
AT1G35516,438
AT1G22210,9
AT1G33230,938
AT1G18050,2
AT1G79340,3059
AT1G57680,3818
AT1G29140,1
AT1G55110,276
AT1G67775,0
AT1G57730,1
AT1G64550,2082
AT1G68710,532
AT1G79270,594
AT1G67310,983
AT1G65610,391
AT1G53880,2
AT1G64380,57
AT1G27920,8
AT1G07220,199
AT1G14130,300
AT1G55040,199
AT1G35630,2
AT1G53860,21
AT1G71010,2320
AT1G56240,3
AT1G20630,1216
AT1G54217,55
AT1G44920,947
AT1G63970,2155
AT1G26945,1278
AT1G67870,3046
AT1G62850,410
AT1G50520,119
AT1G31500,502
AT1G15820,47099
AT1G72690,72
AT1G29030,306
AT1G75160,12
AT1G26090,346
AT1G59660,354
AT1G52460,0
AT1G10720,641
AT1G67670,1
AT1G11410,510
AT1G19025,57
AT1G80050,338
AT1G50320,2601
AT1G77330,901
AT1G50090,37
AT1G16650,169
AT1G50830,28
AT1G02410,508
AT1G04420,1581
AT1G05190,9838
AT1G60660,288
AT1G13950,242
AT1G23147,0
AT1G17460,107
AT1G02110,566
AT1G32990,5986
AT1G22380,84
AT1G61300,215
AT1G15840,7
AT1G15440,866
AT1G49650,542
AT1G18850,387
AT1G34150,317
AT1G13320,1463
AT1G13820,1070
AT1G15880,810
AT1G80810,220
AT1G54957,0
AT1G65310,477
AT1G20010,7267
AT1G52570,54
AT1G33520,797
AT1G54350,743
AT1G58160,13
AT1G30190,101
AT1G14550,21
AT1G62450,1
AT1G16830,86
AT1G44090,3
AT1G10880,0
AT1G64633,0
AT1G03830,475
AT1G52530,46
AT1G63580,11
AT1G01600,292
AT1G10210,223
AT1G62720,12
AT1G36980,614
AT1G16705,4
AT1G74180,260
AT1G69480,62
AT1G71520,5
AT1G34792,0
AT1G35190,874
AT1G07850,1
AT1G09620,3678
AT1G02570,36
AT1G26790,0
AT1G03620,178
AT1G01350,529
AT1G65770,0
AT1G21395,0
AT1G13810,214
AT1G14520,606
AT1G55630,111
AT1G18390,268
AT1G26797,0
AT1G25480,243
AT1G28190,172
AT1G49530,25
AT1G18486,0
AT1G12880,167
AT1G08090,1023
AT1G66460,24
AT1G24220,0
AT1G08035,10
AT1G04985,724
AT1G73780,18
AT1G36940,456
AT1G23850,77
AT1G66190,71
AT1G44318,0
AT1G24270,5
AT1G05350,643
AT1G19930,0
AT1G62520,123
AT1G23170,396
AT1G71150,2
AT1G11430,2992
AT1G17145,538
AT1G34815,0
AT1G73910,37
AT1G52050,249
AT1G34320,1279
AT1G48280,324
AT1G12170,0
AT1G49225,8
AT1G01715,52
AT1G29160,106
AT1G22660,469
AT1G79410,200
AT1G75990,760
AT1G76770,5
AT1G78800,527
AT1G57560,54
AT1G48040,149
AT1G63400,47
AT1G32320,1
AT1G71830,267
AT1G75800,3193
AT1G22260,96
AT1G75950,4237
AT1G43730,0
AT1G21060,1449
AT1G11330,890
AT1G77600,919
AT1G68790,1080
AT1G22860,596
AT1G53200,241
AT1G35250,117
AT1G60986,0
AT1G52700,126
AT1G03980,52
AT1G19990,242
AT1G58936,0
AT1G24320,153
AT1G62422,245
AT1G53282,0
AT1G67890,702
AT1G62410,0
AT1G13530,49
AT1G18260,1602
AT1G76210,5
AT1G34430,1869
AT1G14460,592
AT1G61350,444
AT1G42440,1007
AT1G12064,11
AT1G06570,1214
AT1G55310,1140
AT1G63740,255
AT1G09870,489
AT1G17710,42
AT1G27200,565
AT1G62120,101
AT1G04770,390
AT1G67920,94
AT1G09410,28
AT1G10540,54
AT1G63615,0
AT1G49240,9127
AT1G09240,939
AT1G67810,120
AT1G70850,1649
AT1G56360,0
AT1G18835,20
AT1G65920,576
AT1G11915,16
AT1G28440,2708
AT1G01650,708
AT1G16510,99
AT1G25025,0
AT1G53023,3
AT1G33440,103
AT1G74720,685
AT1G72290,0
AT1G53230,96
AT1G01970,417
AT1G12860,831
AT1G11400,449
AT1G53705,0
AT1G75560,556
AT1G56225,0
AT1G27290,2099
AT1G16740,606
AT1G64060,1116
AT1G15470,380
AT1G01800,1062
AT1G27260,0
AT1G30560,9
AT1G41830,3576
AT1G31490,1
AT1G34490,1
AT1G08440,11
AT1G04440,2729
AT1G49520,158
AT1G44608,78
AT1G54370,459
AT1G12600,12
AT1G74920,2936
AT1G08150,0
AT1G36100,0
AT1G77080,263
AT1G15610,1
AT1G56050,1043
AT1G55365,0
AT1G15130,2118
AT1G26220,0
AT1G48720,0
AT1G09932,249
AT1G49420,0
AT1G15670,1034
AT1G78895,180
AT1G15460,57
AT1G22530,2050
AT1G05780,215
AT1G17840,2826
AT1G18080,8184
AT1G66970,2778
AT1G47265,1
AT1G25280,1643
AT1G48000,7
AT1G53330,66
AT1G62700,27
AT1G20135,0
AT1G64650,2385
AT1G61562,1
AT1G23210,15
AT1G49320,220
AT1G66400,64
AT1G58280,261
AT1G01060,218
AT1G53010,0
AT1G60320,0
AT1G65300,10
AT1G24280,904
AT1G71696,342
AT1G09690,3816
AT1G14780,255
AT1G03120,7
AT1G31000,0
AT1G26665,387
AT1G51380,165
AT1G37150,4
AT1G05310,167
AT1G43130,507
AT1G04110,221
AT1G13620,29
AT1G24440,340
AT1G01440,439
AT1G66200,25993
AT1G09900,577
AT1G14455,6
AT1G01630,2909
AT1G20440,12145
AT1G77460,480
AT1G65040,830
AT1G71430,91
AT1G18790,0
AT1G14830,2750
AT1G11990,20
AT1G77750,480
AT1G52620,90
AT1G52930,840
AT1G21430,0
AT1G48060,3
AT1G58270,1915
AT1G64790,2455
AT1G59885,0
AT1G34410,0
AT1G01550,4956
AT1G69270,32
AT1G23100,100
AT1G70940,6314
AT1G06810,0
AT1G32220,1327
AT1G03650,72
AT1G17330,234
AT1G16090,51
AT1G32160,1212
AT1G65090,4
AT1G78520,28
AT1G68325,0
AT1G55870,373
AT1G50900,1238
AT1G10590,2538
AT1G73050,3
AT1G10200,3082
AT1G74300,145
AT1G07250,1172
AT1G10370,987
AT1G09575,136
AT1G52618,41
AT1G05610,10
AT1G09150,887
AT1G18690,192
AT1G57777,0
AT1G71730,903
AT1G24390,0
AT1G61688,0
AT1G34310,1
AT1G55440,1
AT1G72530,45
AT1G62930,75
AT1G50480,9587
AT1G20540,366
AT1G58150,35
AT1G23060,104
AT1G23910,1
AT1G71330,51
AT1G48510,50
AT1G66370,0
AT1G24520,0
AT1G58225,59
AT1G76680,1903
AT1G34245,101
AT1G57565,0
AT1G77420,615
AT1G27310,1996
AT1G35255,13
AT1G24020,4349
AT1G72960,12
AT1G28210,220
AT1G14840,789
AT1G35620,957
AT1G72210,140
AT1G14685,1034
AT1G66070,905
AT1G02070,1
AT1G70300,1087
AT1G78922,1
AT1G33470,1830
AT1G55947,0
AT1G55540,1062
AT1G78890,1001
AT1G59940,36
AT1G01910,720
AT1G01570,75
AT1G08730,62
AT1G68185,364
AT1G16080,1403
AT1G04940,121
AT1G02340,554
AT1G62880,310
AT1G67930,1173
AT1G51170,397
AT1G71970,557
AT1G05385,418
AT1G47845,0
AT1G67560,1181
AT1G26320,0
AT1G01680,31
AT1G67025,0
AT1G64160,13
AT1G51780,3
AT1G65660,1202
AT1G51600,263
AT1G71500,3323
AT1G70780,3768
AT1G66160,293
AT1G73120,68
AT1G48090,3129
AT1G70760,0
AT1G47765,0
AT1G48820,8
AT1G18300,127
AT1G73680,1372
AT1G35040,0
AT1G02810,636
AT1G54460,872
AT1G21990,0
AT1G06180,285
AT1G75660,1972
AT1G48620,1784
AT1G74250,583
AT1G07740,94
AT1G77140,454
AT1G73170,601
AT1G67500,457
AT1G26350,0
AT1G32510,10
AT1G22890,207
AT1G23830,0
AT1G76510,523
AT1G08010,631
AT1G05840,508
AT1G55200,167
AT1G17070,251
AT1G78090,256
AT1G70810,459
AT1G64750,1075
AT1G46984,0
AT1G11460,2
AT1G78440,7
AT1G79570,1045
AT1G09157,5
AT1G03720,0
AT1G01690,493
AT1G76230,7
AT1G63240,516
AT1G70960,2
AT1G34300,576
AT1G09680,62
AT1G42680,2
AT1G29180,8
AT1G03730,284
AT1G18160,1205
AT1G53490,141
AT1G77100,1
AT1G67130,0
AT1G26260,80
AT1G64255,0
AT1G08290,84
AT1G12320,97
AT1G18990,2
AT1G11220,98
AT1G55207,2
AT1G74660,156
AT1G63460,1051
AT1G55325,974
AT1G77660,142
AT1G30130,590
AT1G80390,5
AT1G31300,982
AT1G73750,338
AT1G55990,373
AT1G60570,0
AT1G68907,0
AT1G66030,1
AT1G27170,152
AT1G04700,120
AT1G67050,839
AT1G76220,34
AT1G56400,0
AT1G78040,8713
AT1G49170,88
AT1G31540,478
AT1G29420,14
AT1G64840,221
AT1G62030,123
AT1G60095,82
AT1G21230,24
AT1G21660,1200
AT1G65320,447
AT1G50570,1165
AT1G33850,0
AT1G47870,291
AT1G47680,0
AT1G48850,1851
AT1G70440,36
AT1G65150,173
AT1G72800,85
AT1G09000,207
AT1G36160,3896
AT1G02145,592
AT1G23510,6
AT1G51690,1424
AT1G50650,2
AT1G47578,22
AT1G56105,0
AT1G06490,276
AT1G63640,749
AT1G19970,122
AT1G50110,288
AT1G21540,83
AT1G13590,207
AT1G22610,0
AT1G75110,47
AT1G73110,945
AT1G36756,0
AT1G20370,421
AT1G55510,231
AT1G77170,133
AT1G70660,323
AT1G51480,17
AT1G59359,0
AT1G26921,0
AT1G75870,0
AT1G75335,87
AT1G22830,103
AT1G09630,668
AT1G17280,804
AT1G02750,323
AT1G61070,0
AT1G15385,7
AT1G12855,1
AT1G03520,301
AT1G67880,274
AT1G36580,2
AT1G74190,1
AT1G14590,112
AT1G80625,3
AT1G08300,81
AT1G07020,259
AT1G59760,932
AT1G72570,3
AT1G01360,161
AT1G70400,0
AT1G52690,69
AT1G78750,0
AT1G15720,2
AT1G14850,514
AT1G70470,25
AT1G11820,1405
AT1G80700,45
AT1G60783,0
AT1G25230,2021
AT1G43900,762
AT1G67840,960
AT1G64660,708
AT1G07690,0
AT1G47920,0
AT1G23680,0
AT1G18450,859
AT1G17960,134
AT1G55930,383
AT1G61400,75
AT1G03080,1845
AT1G56660,329
AT1G24130,23
AT1G54960,211
AT1G48350,3188
AT1G80330,0
AT1G14440,310
AT1G65620,81
AT1G11620,0
AT1G69490,163
AT1G78990,145
AT1G29100,3
AT1G52315,44
AT1G70100,908
AT1G61480,88
AT1G35220,898
AT1G27510,1208
AT1G65780,0
AT1G69010,730
AT1G30870,870
AT1G56710,12
AT1G05800,0
AT1G63350,71
AT1G34827,0
AT1G03055,15
AT1G01160,675
AT1G47340,147
AT1G11170,203
AT1G62045,57
AT1G35467,0
AT1G69970,47
AT1G43145,0
AT1G20132,0
AT1G70210,684
AT1G49880,119
AT1G27060,73
AT1G30757,0
AT1G30690,1912
AT1G43760,0
AT1G35680,6438
AT1G61550,10
AT1G36745,0
AT1G58120,1
AT1G69090,0
AT1G27870,0
AT1G63710,103
AT1G03103,0
AT1G31970,1928
AT1G04960,408
AT1G68440,797
AT1G05085,0
AT1G10740,564
AT1G19040,0
AT1G32960,13
AT1G10290,2299
AT1G34020,482
AT1G20575,398
AT1G56085,1
AT1G49190,0
AT1G01730,576
AT1G26500,22
AT1G75125,97
AT1G13800,105
AT1G28380,738
AT1G10150,0
AT1G02180,133
AT1G01180,350
AT1G04625,0
AT1G16810,1243
AT1G14160,199
AT1G55370,484
AT1G67790,0
AT1G30110,472
AT1G70640,1
AT1G71691,1
AT1G78970,539
AT1G09610,2
AT1G69190,0
AT1G34065,153
AT1G69730,216
AT1G64300,85
AT1G18180,46
AT1G53260,9
AT1G18750,60
AT1G72670,246
AT1G63090,829
AT1G67350,1927
AT1G03430,436
AT1G31670,0
AT1G48790,1292
AT1G64510,6153
AT1G10980,5
AT1G61667,229
AT1G48270,138
AT1G66570,0
AT1G35720,20318
AT1G11690,0
AT1G68880,453
AT1G72180,3423
AT1G15920,360
AT1G78020,1352
AT1G63060,0
AT1G24265,87
AT1G19710,545
AT1G28050,678
AT1G51420,822
AT1G65540,1010
AT1G21600,1577
AT1G68980,152
AT1G20270,441
AT1G73640,148
AT1G02260,370
AT1G20410,470
AT1G55675,206
AT1G19900,105
AT1G30260,55
AT1G10800,25
AT1G56140,871
AT1G74270,1183
AT1G43610,0
AT1G20050,1696
AT1G72250,442
AT1G10940,2262
AT1G02420,43
AT1G32460,24
AT1G35614,0
AT1G11390,350
AT1G25450,1112
AT1G77490,3552
AT1G69250,729
AT1G14890,425
AT1G66280,1860
AT1G07900,10
AT1G59218,2
AT1G33410,1509
AT1G72280,172
AT1G53670,1987
AT1G78290,223
AT1G36640,2
AT1G17360,984
AT1G14150,767
AT1G03490,0
AT1G62910,10
AT1G70420,247
AT1G52590,375
AT1G29850,1104
AT1G33810,1150
AT1G19600,1759
AT1G51035,13
AT1G18340,300
AT1G53345,148
AT1G23995,0
AT1G31820,305
AT1G55350,1818
AT1G29460,326
AT1G07420,850
AT1G04260,341
AT1G14720,1656
AT1G69550,419
AT1G62981,36
AT1G65080,123
AT1G80350,527
AT1G67060,236
AT1G68845,0
AT1G63600,6
AT1G05930,0
AT1G58265,0
AT1G74100,2471
AT1G48450,3011
AT1G15600,1
AT1G68210,0
AT1G24159,0
AT1G31910,4548
AT1G43630,0
AT1G75010,511
AT1G09700,324
AT1G12900,25291
AT1G30545,68
AT1G16840,1576
AT1G69740,5382
AT1G73280,46
AT1G30000,783
AT1G19150,1426
AT1G04860,693
AT1G60170,1382
AT1G42190,0
AT1G45010,384
AT1G76065,51
AT1G69780,719
AT1G08750,296
AT1G62305,232
AT1G28610,363
AT1G20490,94
AT1G73970,342
AT1G74580,108
AT1G52100,688
AT1G07670,1389
AT1G02890,2060
AT1G47720,147
AT1G33120,1579
AT1G30700,599
AT1G51650,3918
AT1G27840,413
AT1G63105,0
AT1G09230,473
AT1G06900,1030
AT1G06050,106
AT1G73250,431
AT1G07050,74
AT1G64810,394
AT1G75270,917
AT1G64920,40
AT1G54680,109
AT1G05950,156
AT1G33390,376
AT1G73990,1142
AT1G56210,156
AT1G35030,0
AT1G78580,1053
AT1G25155,0
AT1G31720,17
AT1G80030,1394
AT1G32980,0
AT1G56620,0
AT1G50680,0
AT1G78500,1
AT1G58460,12
AT1G45145,432
AT1G53530,64
AT1G67035,47
AT1G21980,1419
AT1G05100,19
AT1G56330,3588
AT1G62500,271
AT1G72940,241
AT1G35242,2
AT1G60750,26
AT1G68120,29
AT1G47330,770
AT1G18740,569
AT1G04210,1020
AT1G66060,2
AT1G56415,0
AT1G13910,85
AT1G07780,275
AT1G54940,58
AT1G76100,4649
AT1G66100,150
AT1G27360,107
AT1G73530,767
AT1G77400,189
AT1G49290,0
AT1G67220,0
AT1G36272,0
AT1G35780,1057
AT1G56460,779
AT1G16520,711
AT1G63057,0
AT1G06450,24
AT1G59722,0
AT1G51680,2618
AT1G55160,278
AT1G69150,6
AT1G66040,0
AT1G23020,1252
AT1G51915,0
AT1G69380,116
AT1G54400,16
AT1G27420,68
AT1G27910,392
AT1G49040,763
AT1G58223,0
AT1G67330,0
AT1G23300,0
AT1G64230,6151
AT1G57690,0
AT1G55152,0
AT1G48030,5797
AT1G50890,236
AT1G15590,0
AT1G15180,650
AT1G79460,329
AT1G20823,216
AT1G27330,1197
AT1G78830,10846
AT1G60050,66
AT1G72545,0
AT1G64584,0
AT1G69523,21
AT1G20720,133
AT1G55610,226
AT1G07400,72
AT1G34575,0
AT1G44170,1241
AT1G27600,806
AT1G02710,0
AT1G15040,229
AT1G05200,648
AT1G05575,19
AT1G75220,1610
AT1G13860,643
AT1G05720,167
AT1G53300,1368
AT1G54180,124
AT1G61810,235
AT1G62640,1166
AT1G24430,125
AT1G80590,0
AT1G35820,0
AT1G63250,252
AT1G23890,192
AT1G20480,38
AT1G61790,2800
AT1G68300,755
AT1G69790,48
AT1G10560,145
AT1G68780,779
AT1G07640,395
AT1G32710,0
AT1G34070,0
AT1G52155,125
AT1G47500,591
AT1G77765,22
AT1G62190,0
AT1G26130,201
AT1G59500,1
AT1G77010,22
AT1G74130,1
AT1G15360,3
AT1G07170,242
AT1G10360,732
AT1G22780,3616
AT1G64610,226
AT1G02305,1924
AT1G21860,3
AT1G70990,57
AT1G16030,217
AT1G34270,184
AT1G69570,39
AT1G03240,1
AT1G05820,44
AT1G60690,158
AT1G58210,173
AT1G58007,17
AT1G29900,3989
AT1G33320,22
AT1G72630,652
AT1G09780,5244
AT1G29435,1
AT1G15350,669
AT1G06515,234
AT1G50030,1538
AT1G32520,178
AT1G51210,0
AT1G66930,105
AT1G03540,65
AT1G76310,326
AT1G64385,453
AT1G43850,803
AT1G76965,1
AT1G51570,3247
AT1G76130,371
AT1G11050,2
AT1G72080,0
AT1G04680,3667
AT1G32780,68
AT1G18370,857
AT1G24040,497
AT1G61120,19
AT1G69160,842
AT1G22230,189
AT1G75240,574
AT1G53700,102
AT1G80460,3574
AT1G59640,97
AT1G19850,612
AT1G21925,0
AT1G48600,10949
AT1G28390,191
AT1G67030,246
AT1G64340,0
AT1G31550,217
AT1G52360,2910
AT1G77270,199
AT1G64320,21
AT1G03165,1
AT1G64590,49
AT1G79400,10
AT1G02880,465
AT1G38790,0
AT1G63190,0
AT1G78850,9627
AT1G70895,117
AT1G12230,3259
AT1G35830,153
AT1G75430,4
AT1G53450,172
AT1G25330,0
AT1G21950,0
AT1G23650,0
AT1G72270,36
AT1G30170,37
AT1G15757,0
AT1G28150,227
AT1G69500,0
AT1G23580,0
AT1G03440,501
AT1G76270,370
AT1G65560,140
AT1G13730,636
AT1G18060,1490
AT1G21640,1697
AT1G08960,350
AT1G79860,25
AT1G68360,40
AT1G10550,199
AT1G34570,213
AT1G65710,114
AT1G56530,0
AT1G53320,1647
AT1G17220,6581
AT1G77525,0
AT1G19960,204
AT1G52880,223
AT1G05420,76
AT1G76040,581
AT1G79840,330
AT1G47830,354
AT1G03010,33
AT1G78100,953
AT1G01695,36
AT1G15380,802
AT1G72320,785
AT1G61690,1267
AT1G01610,1534
AT1G74030,1910
AT1G66950,30
AT1G18770,0
AT1G74220,0
AT1G56630,117
AT1G02520,220
AT1G50620,631
AT1G08130,730
AT1G33790,283
AT1G62380,14935
AT1G73165,6
AT1G66000,0
AT1G77932,0
AT1G15480,485
AT1G77960,175
AT1G02590,0
AT1G66640,0
AT1G23880,143
AT1G34460,5
AT1G12780,3213
AT1G30300,234
AT1G54060,803
AT1G33020,0
AT1G71130,260
AT1G75170,290
AT1G79920,2981
AT1G03190,395
AT1G16025,0
AT1G22620,1300
AT1G51260,10
AT1G65640,0
AT1G26410,8
AT1G74820,3
AT1G34650,0
AT1G23190,5098
AT1G55250,850
AT1G74210,1060
AT1G76940,287
AT1G80890,79
AT1G74730,1774
AT1G76090,1235
AT1G63990,7
AT1G61360,340
AT1G75140,457
AT1G21270,1788
AT1G49300,1589
AT1G80610,277
AT1G05570,2896
AT1G27540,353
AT1G53945,0
AT1G61565,0
AT1G30780,0
AT1G73350,292
AT1G52440,1
AT1G31280,598
AT1G01225,59
AT1G27110,45
AT1G03180,178
AT1G30050,7
AT1G19540,59
AT1G09540,66
AT1G28220,1
AT1G75717,0
AT1G52680,0
AT1G18940,110
AT1G62580,28
AT1G11020,399
AT1G75680,3332
AT1G16630,272
AT1G61415,11
AT1G65840,2357
AT1G31870,632
