#,Program:featureCounts
Geneid,SRR17446254.bam
AT1G29260,445
AT1G33890,10
AT1G08040,566
AT1G63522,1
AT1G08810,317
AT1G09210,3506
AT1G70080,3
AT1G10522,497
AT1G04570,9
AT1G01830,281
AT1G12340,3
AT1G67590,467
AT1G69080,114
AT1G31400,0
AT1G74385,0
AT1G73300,16
AT1G05760,0
AT1G30530,440
AT1G12480,57
AT1G76850,1779
AT1G73570,190
AT1G44130,18
AT1G67340,638
AT1G80315,0
AT1G43666,0
AT1G08630,37
AT1G66150,2528
AT1G04640,513
AT1G56500,3224
AT1G12615,0
AT1G77120,4772
AT1G50590,56
AT1G17147,82
AT1G44740,31
AT1G08005,0
AT1G24380,0
AT1G60787,6
AT1G26796,0
AT1G68500,23
AT1G15500,4663
AT1G77760,12918
AT1G24062,0
AT1G53510,1363
AT1G51410,1
AT1G50020,763
AT1G22370,538
AT1G53265,0
AT1G17270,159
AT1G74350,45
AT1G75230,279
AT1G29150,1971
AT1G17140,693
AT1G08380,39124
AT1G43560,1208
AT1G07700,638
AT1G33750,143
AT1G61270,2
AT1G14750,15
AT1G05900,313
AT1G44120,0
AT1G52990,7
AT1G37130,19369
AT1G48175,240
AT1G72140,110
AT1G66465,8
AT1G43260,0
AT1G14420,3
AT1G01710,822
AT1G44000,1279
AT1G73960,833
AT1G11360,717
AT1G04490,19
AT1G78476,12
AT1G15310,133
AT1G13300,635
AT1G55530,689
AT1G47350,0
AT1G74458,145
AT1G32120,134
AT1G17260,22
AT1G32660,0
AT1G31480,406
AT1G17500,831
AT1G50780,0
AT1G21150,67
AT1G78110,536
AT1G80080,177
AT1G23260,997
AT1G09790,0
AT1G60270,116
AT1G25400,428
AT1G77980,0
AT1G43140,23
AT1G42470,1028
AT1G34170,0
AT1G56150,76
AT1G75520,50
AT1G53890,0
AT1G43722,0
AT1G73370,215
AT1G01230,690
AT1G70700,1339
AT1G02380,182
AT1G48870,64
AT1G69280,47
AT1G36950,0
AT1G12430,565
AT1G56320,115
AT1G50880,0
AT1G36310,443
AT1G44830,44
AT1G01300,1361
AT1G48050,490
AT1G36925,0
AT1G30670,0
AT1G22180,318
AT1G17450,476
AT1G61630,0
AT1G28590,7
AT1G79670,599
AT1G68170,1
AT1G60080,116
AT1G51240,0
AT1G07130,0
AT1G42525,0
AT1G64355,992
AT1G04820,7405
AT1G71866,6
AT1G33050,1856
AT1G77810,205
AT1G16210,1383
AT1G34580,36
AT1G02050,139
AT1G66500,70
AT1G04030,140
AT1G32480,0
AT1G29370,356
AT1G18880,363
AT1G50740,278
AT1G02580,0
AT1G58220,202
AT1G07350,632
AT1G06950,3430
AT1G19200,28
AT1G52140,299
AT1G18550,107
AT1G77510,1233
AT1G52430,6
AT1G15950,579
AT1G67850,200
AT1G69620,3016
AT1G49110,0
AT1G57860,271
AT1G63160,102
AT1G71050,114
AT1G28510,431
AT1G48240,475
AT1G71140,88
AT1G66960,11
AT1G36370,1027
AT1G58242,0
AT1G63370,3
AT1G56110,1486
AT1G14510,958
AT1G19010,137
AT1G54250,239
AT1G55170,143
AT1G70230,391
AT1G52830,211
AT1G45015,68
AT1G23160,7
AT1G67510,199
AT1G08230,226
AT1G67780,41
AT1G76830,0
AT1G04280,1330
AT1G55020,1023
AT1G48970,464
AT1G79420,71
AT1G70350,89
AT1G35375,0
AT1G28306,0
AT1G12450,292
AT1G57660,831
AT1G19086,0
AT1G05870,516
AT1G07540,0
AT1G78820,1335
AT1G03790,11
AT1G02220,251
AT1G74420,32
AT1G68700,3
AT1G64820,1
AT1G56680,43
AT1G58848,11
AT1G23985,0
AT1G22140,188
AT1G75210,951
AT1G30330,1219
AT1G77200,50
AT1G30360,9038
AT1G75280,1757
AT1G18200,48
AT1G55680,1449
AT1G34000,1812
AT1G04410,14445
AT1G45243,0
AT1G21650,223
AT1G28520,725
AT1G14048,0
AT1G05220,18
AT1G63245,22
AT1G66180,4326
AT1G07790,319
AT1G07720,651
AT1G16420,16
AT1G72740,495
AT1G05060,449
AT1G55960,691
AT1G32060,35231
AT1G77700,31
AT1G75510,626
AT1G54090,669
AT1G26520,130
AT1G15240,982
AT1G07980,228
AT1G01740,100
AT1G62914,74
AT1G53090,246
AT1G08540,2516
AT1G12460,340
AT1G06250,30
AT1G52827,46
AT1G47690,0
AT1G49590,372
AT1G06280,0
AT1G78420,739
AT1G08465,382
AT1G32970,4
AT1G28815,0
AT1G01260,726
AT1G26815,0
AT1G16730,82
AT1G08700,656
AT1G66590,25
AT1G09550,0
AT1G16370,52
AT1G80730,36
AT1G11420,88
AT1G61210,578
AT1G57980,186
AT1G15140,1363
AT1G04810,1428
AT1G67070,52
AT1G53270,59
AT1G04550,310
AT1G44940,0
AT1G47810,0
AT1G27450,2638
AT1G33055,248
AT1G69400,51
AT1G51920,12
AT1G56000,213
AT1G42540,457
AT1G08100,0
AT1G29465,196
AT1G75960,364
AT1G63420,342
AT1G29470,4551
AT1G48310,282
AT1G32930,113
AT1G63880,1253
AT1G04630,419
AT1G27150,971
AT1G79110,203
AT1G68490,1212
AT1G06040,3904
AT1G18970,62
AT1G72430,1257
AT1G03040,679
AT1G28250,397
AT1G66630,0
AT1G10530,25
AT1G24090,32
AT1G09640,4938
AT1G14080,176
AT1G78760,1
AT1G44542,0
AT1G49350,168
AT1G47240,212
AT1G28430,2
AT1G12190,0
AT1G66610,0
AT1G16022,4
AT1G13370,3
AT1G21370,457
AT1G21590,987
AT1G50390,11
AT1G60870,1431
AT1G69870,706
AT1G18610,205
AT1G13890,0
AT1G24260,123
AT1G64140,1620
AT1G02290,263
AT1G26740,226
AT1G20460,213
AT1G11500,3
AT1G75040,103
AT1G07985,75
AT1G74035,0
AT1G15510,106
AT1G07040,1074
AT1G71170,242
AT1G63470,275
AT1G13640,869
AT1G35516,525
AT1G22210,2
AT1G33230,846
AT1G18050,0
AT1G79340,2369
AT1G57680,3296
AT1G29140,0
AT1G55110,470
AT1G67775,0
AT1G57730,0
AT1G64550,1638
AT1G68710,568
AT1G79270,573
AT1G67310,998
AT1G65610,329
AT1G53880,1
AT1G64380,37
AT1G27920,9
AT1G07220,158
AT1G14130,156
AT1G55040,89
AT1G35630,0
AT1G53860,32
AT1G71010,1624
AT1G56240,4
AT1G20630,1942
AT1G54217,77
AT1G44920,1457
AT1G63970,1736
AT1G26945,1643
AT1G67870,4068
AT1G62850,414
AT1G50520,183
AT1G31500,343
AT1G15820,54323
AT1G72690,59
AT1G29030,160
AT1G75160,15
AT1G26090,269
AT1G59660,140
AT1G52460,0
AT1G10720,588
AT1G67670,0
AT1G11410,367
AT1G19025,68
AT1G80050,211
AT1G50320,3031
AT1G77330,883
AT1G50090,59
AT1G16650,168
AT1G50830,23
AT1G02410,335
AT1G04420,1950
AT1G05190,11458
AT1G60660,190
AT1G13950,282
AT1G23147,0
AT1G17460,121
AT1G02110,750
AT1G32990,5439
AT1G22380,29
AT1G61300,427
AT1G15840,3
AT1G15440,359
AT1G49650,445
AT1G18850,177
AT1G34150,298
AT1G13320,1278
AT1G13820,886
AT1G15880,1037
AT1G80810,347
AT1G54957,0
AT1G65310,383
AT1G20010,9438
AT1G52570,19
AT1G33520,729
AT1G54350,1322
AT1G58160,15
AT1G30190,89
AT1G14550,10
AT1G62450,1
AT1G16830,23
AT1G44090,0
AT1G10880,0
AT1G64633,0
AT1G03830,258
AT1G52530,15
AT1G63580,10
AT1G01600,245
AT1G10210,305
AT1G62720,10
AT1G36980,1069
AT1G16705,8
AT1G74180,169
AT1G69480,42
AT1G71520,2
AT1G34792,0
AT1G35190,781
AT1G07850,0
AT1G09620,2876
AT1G02570,29
AT1G26790,0
AT1G03620,88
AT1G01350,411
AT1G65770,0
AT1G21395,0
AT1G13810,89
AT1G14520,264
AT1G55630,118
AT1G18390,269
AT1G26797,0
AT1G25480,271
AT1G28190,180
AT1G49530,31
AT1G18486,0
AT1G12880,96
AT1G08090,59
AT1G66460,33
AT1G24220,0
AT1G08035,1
AT1G04985,861
AT1G73780,18
AT1G36940,426
AT1G23850,95
AT1G66190,113
AT1G44318,1
AT1G24270,7
AT1G05350,509
AT1G19930,0
AT1G62520,152
AT1G23170,193
AT1G71150,1
AT1G11430,2605
AT1G17145,568
AT1G34815,0
AT1G73910,11
AT1G52050,121
AT1G34320,1137
AT1G48280,207
AT1G12170,0
AT1G49225,2
AT1G01715,56
AT1G29160,77
AT1G22660,278
AT1G79410,108
AT1G75990,749
AT1G76770,9
AT1G78800,378
AT1G57560,53
AT1G48040,119
AT1G63400,28
AT1G32320,0
AT1G71830,204
AT1G75800,4371
AT1G22260,23
AT1G75950,3716
AT1G43730,0
AT1G21060,1133
AT1G11330,360
AT1G77600,398
AT1G68790,1326
AT1G22860,466
AT1G53200,168
AT1G35250,79
AT1G60986,0
AT1G52700,57
AT1G03980,11
AT1G19990,184
AT1G58936,0
AT1G24320,184
AT1G62422,245
AT1G53282,0
AT1G67890,658
AT1G62410,0
AT1G13530,30
AT1G18260,1338
AT1G76210,0
AT1G34430,1955
AT1G14460,384
AT1G61350,398
AT1G42440,722
AT1G12064,0
AT1G06570,1797
AT1G55310,1024
AT1G63740,229
AT1G09870,572
AT1G17710,17
AT1G27200,393
AT1G62120,86
AT1G04770,251
AT1G67920,116
AT1G09410,26
AT1G10540,15
AT1G63615,0
AT1G49240,8472
AT1G09240,169
AT1G67810,152
AT1G70850,2832
AT1G56360,0
AT1G18835,12
AT1G65920,383
AT1G11915,22
AT1G28440,2464
AT1G01650,648
AT1G16510,32
AT1G25025,0
AT1G53023,0
AT1G33440,90
AT1G74720,411
AT1G72290,0
AT1G53230,49
AT1G01970,480
AT1G12860,948
AT1G11400,614
AT1G53705,0
AT1G75560,465
AT1G56225,0
AT1G27290,2210
AT1G16740,404
AT1G64060,594
AT1G15470,230
AT1G01800,1032
AT1G27260,0
AT1G30560,0
AT1G41830,2165
AT1G31490,0
AT1G34490,0
AT1G08440,1
AT1G04440,2063
AT1G49520,169
AT1G44608,57
AT1G54370,639
AT1G12600,8
AT1G74920,3631
AT1G08150,0
AT1G36100,0
AT1G77080,576
AT1G15610,7
AT1G56050,724
AT1G55365,0
AT1G15130,1836
AT1G26220,0
AT1G48720,0
AT1G09932,154
AT1G49420,0
AT1G15670,992
AT1G78895,202
AT1G15460,27
AT1G22530,3447
AT1G05780,117
AT1G17840,1799
AT1G18080,4912
AT1G66970,3196
AT1G47265,0
AT1G25280,1208
AT1G48000,19
AT1G53330,35
AT1G62700,55
AT1G20135,0
AT1G64650,1443
AT1G61562,0
AT1G23210,16
AT1G49320,207
AT1G66400,49
AT1G58280,257
AT1G01060,75
AT1G53010,0
AT1G60320,0
AT1G65300,5
AT1G24280,651
AT1G71696,349
AT1G09690,2224
AT1G14780,110
AT1G03120,8
AT1G31000,0
AT1G26665,641
AT1G51380,27
AT1G37150,10
AT1G05310,153
AT1G43130,674
AT1G04110,159
AT1G13620,8
AT1G24440,467
AT1G01440,498
AT1G66200,13100
AT1G09900,302
AT1G14455,6
AT1G01630,1759
AT1G20440,16077
AT1G77460,350
AT1G65040,441
AT1G71430,65
AT1G18790,0
AT1G14830,2020
AT1G11990,13
AT1G77750,233
AT1G52620,80
AT1G52930,398
AT1G21430,0
AT1G48060,4
AT1G58270,1967
AT1G64790,1905
AT1G59885,0
AT1G34410,0
AT1G01550,4128
AT1G69270,32
AT1G23100,45
AT1G70940,6094
AT1G06810,0
AT1G32220,1877
AT1G03650,42
AT1G17330,328
AT1G16090,44
AT1G32160,1546
AT1G65090,0
AT1G78520,14
AT1G68325,0
AT1G55870,308
AT1G50900,1273
AT1G10590,1661
AT1G73050,1
AT1G10200,2013
AT1G74300,68
AT1G07250,1181
AT1G10370,280
AT1G09575,148
AT1G52618,62
AT1G05610,5
AT1G09150,625
AT1G18690,173
AT1G57777,0
AT1G71730,572
AT1G24390,0
AT1G61688,0
AT1G34310,0
AT1G55440,6
AT1G72530,43
AT1G62930,70
AT1G50480,5295
AT1G20540,319
AT1G58150,44
AT1G23060,152
AT1G23910,0
AT1G71330,18
AT1G48510,49
AT1G66370,0
AT1G24520,0
AT1G58225,12
AT1G76680,1096
AT1G34245,28
AT1G57565,0
AT1G77420,354
AT1G27310,1525
AT1G35255,16
AT1G24020,512
AT1G72960,8
AT1G28210,73
AT1G14840,774
AT1G35620,1425
AT1G72210,68
AT1G14685,1055
AT1G66070,504
AT1G02070,6
AT1G70300,773
AT1G78922,1
AT1G33470,1698
AT1G55947,0
AT1G55540,592
AT1G78890,738
AT1G59940,36
AT1G01910,783
AT1G01570,53
AT1G08730,28
AT1G68185,194
AT1G16080,1615
AT1G04940,117
AT1G02340,898
AT1G62880,251
AT1G67930,842
AT1G51170,401
AT1G71970,849
AT1G05385,438
AT1G47845,1
AT1G67560,1258
AT1G26320,0
AT1G01680,8
AT1G67025,0
AT1G64160,17
AT1G51780,0
AT1G65660,1256
AT1G51600,263
AT1G71500,5038
AT1G70780,1926
AT1G66160,143
AT1G73120,41
AT1G48090,3067
AT1G70760,0
AT1G47765,0
AT1G48820,7
AT1G18300,225
AT1G73680,658
AT1G35040,0
AT1G02810,558
AT1G54460,743
AT1G21990,0
AT1G06180,162
AT1G75660,1952
AT1G48620,1772
AT1G74250,730
AT1G07740,46
AT1G77140,475
AT1G73170,938
AT1G67500,353
AT1G26350,0
AT1G32510,10
AT1G22890,1070
AT1G23830,1
AT1G76510,397
AT1G08010,510
AT1G05840,631
AT1G55200,49
AT1G17070,209
AT1G78090,215
AT1G70810,304
AT1G64750,853
AT1G46984,1
AT1G11460,4
AT1G78440,9
AT1G79570,799
AT1G09157,3
AT1G03720,0
AT1G01690,112
AT1G76230,5
AT1G63240,641
AT1G70960,0
AT1G34300,712
AT1G09680,56
AT1G42680,1
AT1G29180,7
AT1G03730,283
AT1G18160,1316
AT1G53490,29
AT1G77100,0
AT1G67130,0
AT1G26260,153
AT1G64255,0
AT1G08290,39
AT1G12320,82
AT1G18990,22
AT1G11220,30
AT1G55207,0
AT1G74660,117
AT1G63460,609
AT1G55325,855
AT1G77660,126
AT1G30130,598
AT1G80390,1
AT1G31300,897
AT1G73750,661
AT1G55990,289
AT1G60570,0
AT1G68907,0
AT1G66030,4
AT1G27170,100
AT1G04700,86
AT1G67050,827
AT1G76220,10
AT1G56400,0
AT1G78040,6331
AT1G49170,59
AT1G31540,685
AT1G29420,23
AT1G64840,249
AT1G62030,107
AT1G60095,149
AT1G21230,1
AT1G21660,946
AT1G65320,497
AT1G50570,822
AT1G33850,0
AT1G47870,185
AT1G47680,0
AT1G48850,1300
AT1G70440,3
AT1G65150,82
AT1G72800,57
AT1G09000,113
AT1G36160,3265
AT1G02145,461
AT1G23510,0
AT1G51690,1427
AT1G50650,8
AT1G47578,30
AT1G56105,0
AT1G06490,138
AT1G63640,488
AT1G19970,114
AT1G50110,100
AT1G21540,109
AT1G13590,181
AT1G22610,0
AT1G75110,56
AT1G73110,679
AT1G36756,0
AT1G20370,286
AT1G55510,375
AT1G77170,102
AT1G70660,354
AT1G51480,7
AT1G59359,0
AT1G26921,0
AT1G75870,0
AT1G75335,93
AT1G22830,75
AT1G09630,381
AT1G17280,702
AT1G02750,295
AT1G61070,0
AT1G15385,5
AT1G12855,7
AT1G03520,340
AT1G67880,241
AT1G36580,0
AT1G74190,0
AT1G14590,124
AT1G80625,2
AT1G08300,91
AT1G07020,230
AT1G59760,710
AT1G72570,0
AT1G01360,258
AT1G70400,0
AT1G52690,58
AT1G78750,72
AT1G15720,2
AT1G14850,583
AT1G70470,12
AT1G11820,977
AT1G80700,68
AT1G60783,0
AT1G25230,2093
AT1G43900,729
AT1G67840,1206
AT1G64660,1078
AT1G07690,0
AT1G47920,1
AT1G23680,0
AT1G18450,705
AT1G17960,31
AT1G55930,348
AT1G61400,55
AT1G03080,1757
AT1G56660,496
AT1G24130,21
AT1G54960,71
AT1G48350,3286
AT1G80330,0
AT1G14440,151
AT1G65620,26
AT1G11620,0
AT1G69490,418
AT1G78990,92
AT1G29100,3
AT1G52315,30
AT1G70100,1200
AT1G61480,62
AT1G35220,666
AT1G27510,1222
AT1G65780,0
AT1G69010,856
AT1G30870,589
AT1G56710,32
AT1G05800,0
AT1G63350,152
AT1G34827,0
AT1G03055,90
AT1G01160,604
AT1G47340,109
AT1G11170,100
AT1G62045,36
AT1G35467,0
AT1G69970,70
AT1G43145,0
AT1G20132,0
AT1G70210,820
AT1G49880,151
AT1G27060,69
AT1G30757,0
AT1G30690,1459
AT1G43760,0
AT1G35680,6296
AT1G61550,12
AT1G36745,0
AT1G58120,5
AT1G69090,0
AT1G27870,0
AT1G63710,92
AT1G03103,0
AT1G31970,1039
AT1G04960,547
AT1G68440,747
AT1G05085,0
AT1G10740,665
AT1G19040,0
AT1G32960,17
AT1G10290,1969
AT1G34020,345
AT1G20575,308
AT1G56085,1
AT1G49190,0
AT1G01730,336
AT1G26500,8
AT1G75125,58
AT1G13800,45
AT1G28380,916
AT1G10150,0
AT1G02180,84
AT1G01180,439
AT1G04625,0
AT1G16810,1183
AT1G14160,132
AT1G55370,754
AT1G67790,0
AT1G30110,359
AT1G70640,9
AT1G71691,1
AT1G78970,1143
AT1G09610,0
AT1G69190,0
AT1G34065,71
AT1G69730,196
AT1G64300,79
AT1G18180,73
AT1G53260,5
AT1G18750,114
AT1G72670,118
AT1G63090,470
AT1G67350,1133
AT1G03430,361
AT1G31670,0
AT1G48790,1365
AT1G64510,6838
AT1G10980,3
AT1G61667,168
AT1G48270,146
AT1G66570,3
AT1G35720,9307
AT1G11690,1
AT1G68880,182
AT1G72180,3356
AT1G15920,383
AT1G78020,1059
AT1G63060,0
AT1G24265,63
AT1G19710,254
AT1G28050,601
AT1G51420,376
AT1G65540,1089
AT1G21600,1705
AT1G68980,136
AT1G20270,329
AT1G73640,106
AT1G02260,439
AT1G20410,283
AT1G55675,265
AT1G19900,83
AT1G30260,48
AT1G10800,12
AT1G56140,783
AT1G74270,1042
AT1G43610,0
AT1G20050,1383
AT1G72250,232
AT1G10940,1727
AT1G02420,35
AT1G32460,41
AT1G35614,1
AT1G11390,305
AT1G25450,1292
AT1G77490,4057
AT1G69250,470
AT1G14890,601
AT1G66280,1164
AT1G07900,8
AT1G59218,0
AT1G33410,722
AT1G72280,77
AT1G53670,2115
AT1G78290,208
AT1G36640,7
AT1G17360,605
AT1G14150,1122
AT1G03490,0
AT1G62910,12
AT1G70420,387
AT1G52590,292
AT1G29850,1117
AT1G33810,1072
AT1G19600,1311
AT1G51035,2
AT1G18340,161
AT1G53345,77
AT1G23995,0
AT1G31820,128
AT1G55350,1440
AT1G29460,498
AT1G07420,1043
AT1G04260,264
AT1G14720,1264
AT1G69550,471
AT1G62981,41
AT1G65080,89
AT1G80350,562
AT1G67060,257
AT1G68845,1
AT1G63600,20
AT1G05930,0
AT1G58265,0
AT1G74100,1698
AT1G48450,2920
AT1G15600,0
AT1G68210,0
AT1G24159,0
AT1G31910,2723
AT1G43630,0
AT1G75010,485
AT1G09700,255
AT1G12900,17353
AT1G30545,68
AT1G16840,1292
AT1G69740,5319
AT1G73280,59
AT1G30000,589
AT1G19150,1861
AT1G04860,667
AT1G60170,1238
AT1G42190,0
AT1G45010,125
AT1G76065,51
AT1G69780,527
AT1G08750,235
AT1G62305,146
AT1G28610,222
AT1G20490,131
AT1G73970,284
AT1G74580,160
AT1G52100,227
AT1G07670,782
AT1G02890,2166
AT1G47720,131
AT1G33120,1074
AT1G30700,297
AT1G51650,1881
AT1G27840,341
AT1G63105,0
AT1G09230,380
AT1G06900,934
AT1G06050,103
AT1G73250,272
AT1G07050,79
AT1G64810,450
AT1G75270,499
AT1G64920,28
AT1G54680,109
AT1G05950,90
AT1G33390,267
AT1G73990,1179
AT1G56210,192
AT1G35030,0
AT1G78580,716
AT1G25155,0
AT1G31720,32
AT1G80030,1531
AT1G32980,0
AT1G56620,0
AT1G50680,0
AT1G78500,0
AT1G58460,9
AT1G45145,756
AT1G53530,122
AT1G67035,21
AT1G21980,978
AT1G05100,18
AT1G56330,2164
AT1G62500,158
AT1G72940,238
AT1G35242,0
AT1G60750,4
AT1G68120,11
AT1G47330,585
AT1G18740,588
AT1G04210,887
AT1G66060,14
AT1G56415,0
AT1G13910,99
AT1G07780,87
AT1G54940,39
AT1G76100,5772
AT1G66100,2473
AT1G27360,109
AT1G73530,769
AT1G77400,107
AT1G49290,0
AT1G67220,1
AT1G36272,0
AT1G35780,598
AT1G56460,1184
AT1G16520,317
AT1G63057,1
AT1G06450,11
AT1G59722,0
AT1G51680,1649
AT1G55160,431
AT1G69150,12
AT1G66040,0
AT1G23020,1679
AT1G51915,1
AT1G69380,172
AT1G54400,5
AT1G27420,54
AT1G27910,419
AT1G49040,952
AT1G58223,0
AT1G67330,0
AT1G23300,0
AT1G64230,7228
AT1G57690,0
AT1G55152,0
AT1G48030,4517
AT1G50890,300
AT1G15590,0
AT1G15180,1115
AT1G79460,343
AT1G20823,130
AT1G27330,707
AT1G78830,7383
AT1G60050,27
AT1G72545,4
AT1G64584,1
AT1G69523,210
AT1G20720,94
AT1G55610,162
AT1G07400,26
AT1G34575,2
AT1G44170,718
AT1G27600,899
AT1G02710,0
AT1G15040,176
AT1G05200,604
AT1G05575,57
AT1G75220,1777
AT1G13860,325
AT1G05720,270
AT1G53300,1017
AT1G54180,96
AT1G61810,78
AT1G62640,891
AT1G24430,118
AT1G80590,0
AT1G35820,0
AT1G63250,87
AT1G23890,203
AT1G20480,82
AT1G61790,2007
AT1G68300,514
AT1G69790,43
AT1G10560,161
AT1G68780,648
AT1G07640,365
AT1G32710,0
AT1G34070,0
AT1G52155,98
AT1G47500,422
AT1G77765,39
AT1G62190,0
AT1G26130,410
AT1G59500,0
AT1G77010,17
AT1G74130,0
AT1G15360,7
AT1G07170,398
AT1G10360,852
AT1G22780,2108
AT1G64610,180
AT1G02305,1755
AT1G21860,2
AT1G70990,61
AT1G16030,151
AT1G34270,180
AT1G69570,57
AT1G03240,0
AT1G05820,67
AT1G60690,186
AT1G58210,218
AT1G58007,8
AT1G29900,2074
AT1G33320,8
AT1G72630,435
AT1G09780,2012
AT1G29435,0
AT1G15350,942
AT1G06515,321
AT1G50030,1851
AT1G32520,175
AT1G51210,0
AT1G66930,43
AT1G03540,27
AT1G76310,190
AT1G64385,478
AT1G43850,757
AT1G76965,0
AT1G51570,2638
AT1G76130,110
AT1G11050,0
AT1G72080,0
AT1G04680,2291
AT1G32780,53
AT1G18370,319
AT1G24040,407
AT1G61120,27
AT1G69160,1579
AT1G22230,131
AT1G75240,851
AT1G53700,78
AT1G80460,2814
AT1G59640,57
AT1G19850,322
AT1G21925,0
AT1G48600,5661
AT1G28390,117
AT1G67030,179
AT1G64340,0
AT1G31550,200
AT1G52360,1988
AT1G77270,189
AT1G64320,37
AT1G03165,0
AT1G64590,94
AT1G79400,0
AT1G02880,325
AT1G38790,0
AT1G63190,0
AT1G78850,6291
AT1G70895,80
AT1G12230,2674
AT1G35830,79
AT1G75430,1
AT1G53450,273
AT1G25330,1
AT1G21950,0
AT1G23650,0
AT1G72270,2
AT1G30170,0
AT1G15757,0
AT1G28150,561
AT1G69500,0
AT1G23580,2
AT1G03440,519
AT1G76270,304
AT1G65560,99
AT1G13730,433
AT1G18060,2132
AT1G21640,1506
AT1G08960,233
AT1G79860,21
AT1G68360,12
AT1G10550,115
AT1G34570,193
AT1G65710,60
AT1G56530,0
AT1G53320,1776
AT1G17220,5720
AT1G77525,0
AT1G19960,288
AT1G52880,119
AT1G05420,33
AT1G76040,379
AT1G79840,487
AT1G47830,413
AT1G03010,45
AT1G78100,619
AT1G01695,4
AT1G15380,796
AT1G72320,592
AT1G61690,1024
AT1G01610,1175
AT1G74030,908
AT1G66950,20
AT1G18770,0
AT1G74220,1
AT1G56630,40
AT1G02520,130
AT1G50620,444
AT1G08130,584
AT1G33790,91
AT1G62380,13013
AT1G73165,0
AT1G66000,0
AT1G77932,0
AT1G15480,253
AT1G77960,162
AT1G02590,0
AT1G66640,0
AT1G23880,119
AT1G34460,18
AT1G12780,3457
AT1G30300,218
AT1G54060,822
AT1G33020,0
AT1G71130,218
AT1G75170,146
AT1G79920,1706
AT1G03190,244
AT1G16025,0
AT1G22620,913
AT1G51260,4
AT1G65640,0
AT1G26410,21
AT1G74820,0
AT1G34650,0
AT1G23190,2216
AT1G55250,652
AT1G74210,573
AT1G76940,275
AT1G80890,51
AT1G74730,1555
AT1G76090,1660
AT1G63990,4
AT1G61360,289
AT1G75140,457
AT1G21270,1493
AT1G49300,1513
AT1G80610,261
AT1G05570,2300
AT1G27540,270
AT1G53945,0
AT1G61565,0
AT1G30780,0
AT1G73350,330
AT1G52440,0
AT1G31280,322
AT1G01225,59
AT1G27110,34
AT1G03180,47
AT1G30050,12
AT1G19540,106
AT1G09540,57
AT1G28220,3
AT1G75717,0
AT1G52680,0
AT1G18940,52
AT1G62580,9
AT1G11020,331
AT1G75680,2169
AT1G16630,145
AT1G61415,3
AT1G65840,1236
AT1G31870,596
AT1G74370,247
AT1G34510,181
AT1G62370,192
