#,Program:featureCounts
Geneid,SRR17446267.bam
AT1G58848,1
AT1G23985,0
AT1G22140,294
AT1G75210,970
AT1G30330,1313
AT1G77200,76
AT1G30360,7427
AT1G75280,3424
AT1G18200,93
AT1G55680,1655
AT1G34000,1494
AT1G04410,21273
AT1G45243,0
AT1G21650,488
AT1G28520,988
AT1G14048,0
AT1G05220,12
AT1G63245,12
AT1G66180,5302
AT1G07790,619
AT1G07720,667
AT1G16420,13
AT1G72740,469
AT1G05060,485
AT1G55960,890
AT1G32060,28895
AT1G77700,64
AT1G75510,469
AT1G54090,750
AT1G26520,112
AT1G15240,1143
AT1G07980,315
AT1G01740,153
AT1G62914,55
AT1G53090,272
AT1G08540,3013
AT1G12460,389
AT1G06250,38
AT1G52827,69
AT1G47690,1
AT1G49590,375
AT1G06280,0
AT1G78420,758
AT1G08465,408
AT1G32970,0
AT1G28815,0
AT1G01260,554
AT1G26815,0
AT1G16730,128
AT1G08700,905
AT1G66590,28
AT1G09550,0
AT1G16370,58
AT1G80730,38
AT1G11420,67
AT1G61210,656
AT1G57980,286
AT1G15140,1667
AT1G04810,2131
AT1G67070,51
AT1G53270,98
AT1G04550,370
AT1G44940,0
AT1G47810,0
AT1G27450,3429
AT1G33055,274
AT1G69400,118
AT1G51920,2
AT1G56000,146
AT1G42540,354
AT1G08100,0
AT1G29465,132
AT1G75960,466
AT1G63420,450
AT1G29470,3566
AT1G48310,472
AT1G32930,160
AT1G63880,1059
AT1G04630,468
AT1G27150,1141
AT1G79110,493
AT1G68490,1145
AT1G06040,4058
AT1G18970,159
AT1G72430,1639
AT1G03040,816
AT1G28250,293
AT1G66630,1
AT1G10530,24
AT1G24090,162
AT1G09640,4739
AT1G14080,196
AT1G78760,5
AT1G44542,0
AT1G49350,135
AT1G47240,333
AT1G28430,3
AT1G12190,0
AT1G66610,0
AT1G16022,3
AT1G13370,3
AT1G21370,378
AT1G21590,1088
AT1G50390,17
AT1G60870,1517
AT1G69870,1509
AT1G18610,196
AT1G13890,0
AT1G24260,795
AT1G64140,2020
AT1G02290,228
AT1G26740,284
AT1G20460,225
AT1G11500,4
AT1G75040,191
AT1G07985,85
AT1G74035,0
AT1G15510,325
AT1G07040,572
AT1G71170,415
AT1G63470,455
AT1G13640,925
AT1G35516,408
AT1G22210,6
AT1G33230,922
AT1G18050,0
AT1G79340,2884
AT1G57680,3818
AT1G29140,0
AT1G55110,325
AT1G67775,0
AT1G57730,2
AT1G64550,2024
AT1G68710,547
AT1G79270,719
AT1G67310,993
AT1G65610,375
AT1G53880,1
AT1G64380,66
AT1G27920,11
AT1G07220,197
AT1G14130,258
AT1G55040,184
AT1G35630,0
AT1G53860,23
AT1G71010,2277
AT1G56240,1
AT1G20630,1311
AT1G54217,73
AT1G44920,1061
AT1G63970,1996
AT1G26945,944
AT1G67870,3752
AT1G62850,424
AT1G50520,99
AT1G31500,453
AT1G15820,58981
AT1G72690,67
AT1G29030,239
AT1G75160,8
AT1G26090,268
AT1G59660,315
AT1G52460,0
AT1G10720,613
AT1G67670,0
AT1G11410,404
AT1G19025,40
AT1G80050,358
AT1G50320,2884
AT1G77330,1022
AT1G50090,28
AT1G16650,167
AT1G50830,22
AT1G02410,442
AT1G04420,1797
AT1G05190,9477
AT1G60660,229
AT1G13950,193
AT1G23147,0
AT1G17460,103
AT1G02110,769
AT1G32990,5787
AT1G22380,106
AT1G61300,242
AT1G15840,11
AT1G15440,723
AT1G49650,616
AT1G18850,338
AT1G34150,281
AT1G13320,1340
AT1G13820,1096
AT1G15880,776
AT1G80810,212
AT1G54957,0
AT1G65310,385
AT1G20010,6417
AT1G52570,53
AT1G33520,933
AT1G54350,782
AT1G58160,15
AT1G30190,55
AT1G14550,5
AT1G62450,0
AT1G16830,73
AT1G44090,0
AT1G10880,1
AT1G64633,0
AT1G03830,443
AT1G52530,31
AT1G63580,18
AT1G01600,273
AT1G10210,191
AT1G62720,12
AT1G36980,657
AT1G16705,4
AT1G74180,266
AT1G69480,66
AT1G71520,0
AT1G34792,0
AT1G35190,792
AT1G07850,0
AT1G09620,3341
AT1G02570,28
AT1G26790,0
AT1G03620,181
AT1G01350,499
AT1G65770,0
AT1G21395,0
AT1G13810,188
AT1G14520,376
AT1G55630,112
AT1G18390,231
AT1G26797,0
AT1G25480,240
AT1G28190,108
AT1G49530,34
AT1G18486,0
AT1G12880,163
AT1G08090,743
AT1G66460,13
AT1G24220,0
AT1G08035,17
AT1G04985,774
AT1G73780,26
AT1G36940,421
AT1G23850,74
AT1G66190,84
AT1G44318,1
AT1G24270,15
AT1G05350,554
AT1G19930,0
AT1G62520,122
AT1G23170,321
AT1G71150,0
AT1G11430,2785
AT1G17145,531
AT1G34815,0
AT1G73910,41
AT1G52050,137
AT1G34320,1299
AT1G48280,325
AT1G12170,0
AT1G49225,4
AT1G01715,51
AT1G29160,97
AT1G22660,385
AT1G79410,178
AT1G75990,663
AT1G76770,11
AT1G78800,534
AT1G57560,52
AT1G48040,110
AT1G63400,44
AT1G32320,0
AT1G71830,306
AT1G75800,3672
AT1G22260,83
AT1G75950,3817
AT1G43730,0
AT1G21060,1761
AT1G11330,554
AT1G77600,831
AT1G68790,958
AT1G22860,576
AT1G53200,249
AT1G35250,122
AT1G60986,0
AT1G52700,82
AT1G03980,42
AT1G19990,183
AT1G58936,1
AT1G24320,147
AT1G62422,256
AT1G53282,0
AT1G67890,642
AT1G62410,0
AT1G13530,67
AT1G18260,1542
AT1G76210,5
AT1G34430,1915
AT1G14460,484
AT1G61350,355
AT1G42440,845
AT1G12064,4
AT1G06570,1608
AT1G55310,1194
AT1G63740,272
AT1G09870,424
AT1G17710,47
AT1G27200,539
AT1G62120,103
AT1G04770,327
AT1G67920,85
AT1G09410,53
AT1G10540,39
AT1G63615,0
AT1G49240,9971
AT1G09240,758
AT1G67810,92
AT1G70850,2181
AT1G56360,0
AT1G18835,20
AT1G65920,421
AT1G11915,26
AT1G28440,2558
AT1G01650,784
AT1G16510,110
AT1G25025,0
AT1G53023,0
AT1G33440,119
AT1G74720,709
AT1G72290,0
AT1G53230,78
AT1G01970,451
AT1G12860,918
AT1G11400,454
AT1G53705,0
AT1G75560,528
AT1G56225,0
AT1G27290,2315
AT1G16740,579
AT1G64060,1030
AT1G15470,341
AT1G01800,1015
AT1G27260,0
AT1G30560,4
AT1G41830,3602
AT1G31490,2
AT1G34490,1
AT1G08440,4
AT1G04440,2905
AT1G49520,154
AT1G44608,112
AT1G54370,455
AT1G12600,6
AT1G74920,2849
AT1G08150,0
AT1G36100,0
AT1G77080,351
AT1G15610,0
AT1G56050,932
AT1G55365,1
AT1G15130,1910
AT1G26220,0
AT1G48720,0
AT1G09932,219
AT1G49420,0
AT1G15670,1137
AT1G78895,202
AT1G15460,45
AT1G22530,2150
AT1G05780,212
AT1G17840,2434
AT1G18080,8001
AT1G66970,2760
AT1G47265,1
AT1G25280,1577
AT1G48000,11
AT1G53330,48
AT1G62700,38
AT1G20135,0
AT1G64650,1990
AT1G61562,2
AT1G23210,12
AT1G49320,229
AT1G66400,55
AT1G58280,159
AT1G01060,199
AT1G53010,0
AT1G60320,0
AT1G65300,6
AT1G24280,741
AT1G71696,346
AT1G09690,4119
AT1G14780,256
AT1G03120,9
AT1G31000,0
AT1G26665,324
AT1G51380,129
AT1G37150,5
AT1G05310,133
AT1G43130,589
AT1G04110,204
AT1G13620,16
AT1G24440,304
AT1G01440,459
AT1G66200,22396
AT1G09900,442
AT1G14455,5
AT1G01630,2331
AT1G20440,11621
AT1G77460,355
AT1G65040,770
AT1G71430,55
AT1G18790,0
AT1G14830,2416
AT1G11990,16
AT1G77750,390
AT1G52620,77
AT1G52930,750
AT1G21430,0
AT1G48060,4
AT1G58270,2057
AT1G64790,2106
AT1G59885,0
AT1G34410,0
AT1G01550,4424
AT1G69270,18
AT1G23100,107
AT1G70940,6650
AT1G06810,0
AT1G32220,1486
AT1G03650,66
AT1G17330,249
AT1G16090,45
AT1G32160,1246
AT1G65090,15
AT1G78520,17
AT1G68325,0
AT1G55870,343
AT1G50900,1152
AT1G10590,2100
AT1G73050,7
AT1G10200,2852
AT1G74300,122
AT1G07250,1446
AT1G10370,745
AT1G09575,168
AT1G52618,51
AT1G05610,10
AT1G09150,827
AT1G18690,182
AT1G57777,0
AT1G71730,912
AT1G24390,0
AT1G61688,0
AT1G34310,0
AT1G55440,1
AT1G72530,60
AT1G62930,87
AT1G50480,7698
AT1G20540,448
AT1G58150,44
AT1G23060,62
AT1G23910,0
AT1G71330,49
AT1G48510,61
AT1G66370,0
AT1G24520,1
AT1G58225,8
AT1G76680,1513
AT1G34245,70
AT1G57565,0
AT1G77420,589
AT1G27310,1976
AT1G35255,24
AT1G24020,2621
AT1G72960,19
AT1G28210,191
AT1G14840,737
AT1G35620,860
AT1G72210,130
AT1G14685,1101
AT1G66070,680
AT1G02070,5
AT1G70300,1009
AT1G78922,1
AT1G33470,1623
AT1G55947,0
AT1G55540,1158
AT1G78890,913
AT1G59940,23
AT1G01910,692
AT1G01570,126
AT1G08730,65
AT1G68185,289
AT1G16080,1330
AT1G04940,113
AT1G02340,858
AT1G62880,291
AT1G67930,1161
AT1G51170,376
AT1G71970,583
AT1G05385,375
AT1G47845,0
AT1G67560,990
AT1G26320,0
AT1G01680,11
AT1G67025,0
AT1G64160,10
AT1G51780,5
AT1G65660,1147
AT1G51600,228
AT1G71500,3487
AT1G70780,3142
AT1G66160,247
AT1G73120,36
AT1G48090,2774
AT1G70760,0
AT1G47765,0
AT1G48820,6
AT1G18300,116
AT1G73680,1149
AT1G35040,0
AT1G02810,621
AT1G54460,842
AT1G21990,0
AT1G06180,219
AT1G75660,1877
AT1G48620,2031
AT1G74250,718
AT1G07740,78
AT1G77140,398
AT1G73170,672
AT1G67500,483
AT1G26350,0
AT1G32510,14
AT1G22890,228
AT1G23830,1
AT1G76510,501
AT1G08010,547
AT1G05840,506
AT1G55200,125
AT1G17070,228
AT1G78090,230
AT1G70810,345
AT1G64750,987
AT1G46984,0
AT1G11460,6
AT1G78440,4
AT1G79570,1079
AT1G09157,4
AT1G03720,0
AT1G01690,454
AT1G76230,13
AT1G63240,511
AT1G70960,0
AT1G34300,548
AT1G09680,52
AT1G42680,0
AT1G29180,13
AT1G03730,244
AT1G18160,1267
AT1G53490,138
AT1G77100,1
AT1G67130,0
AT1G26260,88
AT1G64255,0
AT1G08290,71
AT1G12320,96
AT1G18990,0
AT1G11220,86
AT1G55207,2
AT1G74660,162
AT1G63460,881
AT1G55325,976
AT1G77660,93
AT1G30130,579
AT1G80390,1
AT1G31300,938
AT1G73750,430
AT1G55990,420
AT1G60570,0
AT1G68907,0
AT1G66030,1
AT1G27170,152
AT1G04700,126
AT1G67050,706
AT1G76220,32
AT1G56400,0
AT1G78040,7511
AT1G49170,102
AT1G31540,432
AT1G29420,14
AT1G64840,150
AT1G62030,118
AT1G60095,76
AT1G21230,13
AT1G21660,1093
AT1G65320,459
AT1G50570,984
AT1G33850,0
AT1G47870,277
AT1G47680,0
AT1G48850,1796
AT1G70440,29
AT1G65150,156
AT1G72800,59
AT1G09000,200
AT1G36160,3552
AT1G02145,560
AT1G23510,3
AT1G51690,1567
AT1G50650,1
AT1G47578,14
AT1G56105,0
AT1G06490,246
AT1G63640,748
AT1G19970,120
AT1G50110,198
AT1G21540,72
AT1G13590,235
AT1G22610,0
AT1G75110,45
AT1G73110,912
AT1G36756,0
AT1G20370,321
AT1G55510,281
AT1G77170,105
AT1G70660,291
AT1G51480,9
AT1G59359,0
AT1G26921,1
AT1G75870,0
AT1G75335,90
AT1G22830,107
AT1G09630,569
AT1G17280,757
AT1G02750,292
AT1G61070,0
AT1G15385,4
AT1G12855,11
AT1G03520,264
AT1G67880,220
AT1G36580,1
AT1G74190,1
AT1G14590,118
AT1G80625,1
AT1G08300,52
AT1G07020,210
AT1G59760,743
AT1G72570,18
AT1G01360,167
AT1G70400,0
AT1G52690,124
AT1G78750,0
AT1G15720,0
AT1G14850,530
AT1G70470,20
AT1G11820,1279
AT1G80700,49
AT1G60783,0
AT1G25230,2242
AT1G43900,741
AT1G67840,1033
AT1G64660,736
AT1G07690,0
AT1G47920,4
AT1G23680,0
AT1G18450,869
AT1G17960,105
AT1G55930,355
AT1G61400,59
AT1G03080,1512
AT1G56660,494
AT1G24130,38
AT1G54960,165
AT1G48350,3110
AT1G80330,0
AT1G14440,259
AT1G65620,44
AT1G11620,0
AT1G69490,129
AT1G78990,158
AT1G29100,11
AT1G52315,33
AT1G70100,974
AT1G61480,72
AT1G35220,850
AT1G27510,1250
AT1G65780,0
AT1G69010,673
AT1G30870,753
AT1G56710,8
AT1G05800,0
AT1G63350,73
AT1G34827,0
AT1G03055,30
AT1G01160,685
AT1G47340,115
AT1G11170,194
AT1G62045,48
AT1G35467,0
AT1G69970,36
AT1G43145,0
AT1G20132,0
AT1G70210,666
AT1G49880,113
AT1G27060,75
AT1G30757,1
AT1G30690,1678
AT1G43760,0
AT1G35680,6839
AT1G61550,4
AT1G36745,0
AT1G58120,2
AT1G69090,0
AT1G27870,0
AT1G63710,52
AT1G03103,0
AT1G31970,1910
AT1G04960,403
AT1G68440,781
AT1G05085,0
AT1G10740,699
AT1G19040,0
AT1G32960,10
AT1G10290,2207
AT1G34020,377
AT1G20575,383
AT1G56085,2
AT1G49190,0
AT1G01730,515
AT1G26500,25
AT1G75125,80
AT1G13800,95
AT1G28380,679
AT1G10150,0
AT1G02180,120
AT1G01180,347
AT1G04625,1
AT1G16810,1226
AT1G14160,203
AT1G55370,510
AT1G67790,0
AT1G30110,532
AT1G70640,5
AT1G71691,0
AT1G78970,556
AT1G09610,1
AT1G69190,0
AT1G34065,163
AT1G69730,110
AT1G64300,67
AT1G18180,25
AT1G53260,8
AT1G18750,74
AT1G72670,229
AT1G63090,693
AT1G67350,1468
AT1G03430,426
AT1G31670,0
AT1G48790,1251
AT1G64510,6142
AT1G10980,0
AT1G61667,232
AT1G48270,131
AT1G66570,0
AT1G35720,13152
AT1G11690,0
AT1G68880,407
AT1G72180,3595
AT1G15920,384
AT1G78020,1151
AT1G63060,0
AT1G24265,90
AT1G19710,447
AT1G28050,702
AT1G51420,620
AT1G65540,820
AT1G21600,1545
AT1G68980,180
AT1G20270,346
AT1G73640,183
AT1G02260,428
AT1G20410,364
AT1G55675,248
AT1G19900,74
AT1G30260,65
AT1G10800,11
AT1G56140,881
AT1G74270,1144
AT1G43610,0
AT1G20050,1579
AT1G72250,435
AT1G10940,2414
AT1G02420,33
AT1G32460,20
AT1G35614,0
AT1G11390,366
AT1G25450,800
AT1G77490,3978
AT1G69250,668
AT1G14890,607
AT1G66280,1538
AT1G07900,5
AT1G59218,0
AT1G33410,1252
AT1G72280,123
AT1G53670,2023
AT1G78290,209
AT1G36640,3
AT1G17360,822
AT1G14150,834
AT1G03490,0
AT1G62910,6
AT1G70420,217
AT1G52590,312
AT1G29850,1035
AT1G33810,1200
AT1G19600,1895
AT1G51035,6
AT1G18340,307
AT1G53345,100
AT1G23995,0
AT1G31820,244
AT1G55350,1711
AT1G29460,273
AT1G07420,773
AT1G04260,302
AT1G14720,1354
AT1G69550,404
AT1G62981,42
AT1G65080,107
AT1G80350,545
AT1G67060,248
AT1G68845,1
AT1G63600,3
AT1G05930,0
AT1G58265,0
AT1G74100,1938
AT1G48450,2843
AT1G15600,0
AT1G68210,0
AT1G24159,0
AT1G31910,4347
AT1G43630,0
AT1G75010,490
AT1G09700,310
AT1G12900,25447
AT1G30545,60
AT1G16840,1453
AT1G69740,5196
AT1G73280,31
AT1G30000,634
AT1G19150,1705
AT1G04860,627
AT1G60170,1320
AT1G42190,0
AT1G45010,235
AT1G76065,58
AT1G69780,676
AT1G08750,288
AT1G62305,194
AT1G28610,287
AT1G20490,100
AT1G73970,287
AT1G74580,95
AT1G52100,600
AT1G07670,1145
AT1G02890,1877
AT1G47720,102
AT1G33120,1795
AT1G30700,523
AT1G51650,3388
AT1G27840,397
AT1G63105,0
AT1G09230,475
AT1G06900,958
AT1G06050,98
AT1G73250,374
AT1G07050,39
AT1G64810,336
AT1G75270,711
AT1G64920,28
AT1G54680,90
AT1G05950,119
AT1G33390,339
AT1G73990,1117
AT1G56210,124
AT1G35030,0
AT1G78580,984
AT1G25155,0
AT1G31720,20
AT1G80030,1406
AT1G32980,0
AT1G56620,0
AT1G50680,0
AT1G78500,9
AT1G58460,24
AT1G45145,395
AT1G53530,52
AT1G67035,39
AT1G21980,1410
AT1G05100,21
AT1G56330,3322
AT1G62500,206
AT1G72940,239
AT1G35242,1
AT1G60750,28
AT1G68120,33
AT1G47330,718
AT1G18740,495
AT1G04210,996
AT1G66060,2
AT1G56415,0
AT1G13910,71
AT1G07780,219
AT1G54940,36
AT1G76100,5436
AT1G66100,340
AT1G27360,132
AT1G73530,829
AT1G77400,210
AT1G49290,0
AT1G67220,7
AT1G36272,0
AT1G35780,1002
AT1G56460,812
AT1G16520,554
AT1G63057,1
AT1G06450,27
AT1G59722,0
AT1G51680,2278
AT1G55160,281
AT1G69150,6
AT1G66040,2
AT1G23020,1154
AT1G51915,1
AT1G69380,126
AT1G54400,13
AT1G27420,62
AT1G27910,325
AT1G49040,798
AT1G58223,0
AT1G67330,0
AT1G23300,0
AT1G64230,6800
AT1G57690,0
AT1G55152,0
AT1G48030,5587
AT1G50890,218
AT1G15590,0
AT1G15180,722
AT1G79460,343
AT1G20823,207
AT1G27330,1123
AT1G78830,7678
AT1G60050,46
AT1G72545,1
AT1G64584,1
AT1G69523,27
AT1G20720,110
AT1G55610,205
AT1G07400,75
AT1G34575,0
AT1G44170,1144
AT1G27600,778
AT1G02710,0
AT1G15040,188
AT1G05200,674
AT1G05575,19
AT1G75220,1640
AT1G13860,546
AT1G05720,176
AT1G53300,1292
AT1G54180,128
AT1G61810,140
AT1G62640,1131
AT1G24430,161
AT1G80590,0
AT1G35820,0
AT1G63250,209
AT1G23890,196
AT1G20480,46
AT1G61790,2546
AT1G68300,571
AT1G69790,68
AT1G10560,177
AT1G68780,721
AT1G07640,398
AT1G32710,1
AT1G34070,0
AT1G52155,113
AT1G47500,550
AT1G77765,28
AT1G62190,0
AT1G26130,215
AT1G59500,1
AT1G77010,14
AT1G74130,2
AT1G15360,7
AT1G07170,205
AT1G10360,877
AT1G22780,3014
AT1G64610,243
AT1G02305,1723
AT1G21860,2
AT1G70990,66
AT1G16030,159
AT1G34270,182
AT1G69570,35
AT1G03240,2
AT1G05820,37
AT1G60690,140
AT1G58210,184
AT1G58007,14
AT1G29900,3471
AT1G33320,16
AT1G72630,577
AT1G09780,4239
AT1G29435,0
AT1G15350,698
AT1G06515,242
AT1G50030,1486
AT1G32520,162
AT1G51210,0
AT1G66930,85
AT1G03540,64
AT1G76310,314
AT1G64385,430
AT1G43850,758
AT1G76965,0
AT1G51570,3092
AT1G76130,267
AT1G11050,0
AT1G72080,0
AT1G04680,3478
AT1G32780,75
AT1G18370,610
AT1G24040,416
AT1G61120,12
AT1G69160,699
AT1G22230,200
AT1G75240,499
AT1G53700,85
AT1G80460,3555
AT1G59640,96
AT1G19850,478
AT1G21925,0
AT1G48600,9368
AT1G28390,188
AT1G67030,299
AT1G64340,0
AT1G31550,184
AT1G52360,2705
AT1G77270,192
AT1G64320,19
AT1G03165,1
AT1G64590,60
AT1G79400,5
AT1G02880,442
AT1G38790,0
AT1G63190,0
AT1G78850,7269
AT1G70895,91
AT1G12230,3455
AT1G35830,204
AT1G75430,1
AT1G53450,204
AT1G25330,5
AT1G21950,0
AT1G23650,0
AT1G72270,36
AT1G30170,29
AT1G15757,0
AT1G28150,251
AT1G69500,0
AT1G23580,2
AT1G03440,427
AT1G76270,298
AT1G65560,136
AT1G13730,512
AT1G18060,1620
AT1G21640,1749
AT1G08960,305
AT1G79860,27
AT1G68360,26
AT1G10550,182
AT1G34570,200
AT1G65710,90
AT1G56530,0
AT1G53320,1714
AT1G17220,6960
AT1G77525,0
AT1G19960,132
AT1G52880,201
AT1G05420,97
AT1G76040,483
AT1G79840,317
AT1G47830,356
AT1G03010,23
AT1G78100,897
AT1G01695,23
AT1G15380,961
AT1G72320,711
AT1G61690,1282
AT1G01610,1674
AT1G74030,1791
AT1G66950,41
AT1G18770,0
AT1G74220,0
AT1G56630,80
AT1G02520,201
AT1G50620,688
AT1G08130,719
AT1G33790,279
AT1G62380,12733
AT1G73165,9
AT1G66000,0
AT1G77932,0
AT1G15480,412
AT1G77960,180
AT1G02590,0
AT1G66640,0
AT1G23880,135
AT1G34460,2
AT1G12780,2577
AT1G30300,209
AT1G54060,790
AT1G33020,0
AT1G71130,252
AT1G75170,223
AT1G79920,2620
AT1G03190,325
AT1G16025,0
AT1G22620,1226
AT1G51260,2
AT1G65640,0
AT1G26410,0
AT1G74820,0
AT1G34650,0
AT1G23190,3928
AT1G55250,760
AT1G74210,895
AT1G76940,338
AT1G80890,58
AT1G74730,1805
AT1G76090,1489
AT1G63990,6
AT1G61360,324
AT1G75140,488
AT1G21270,1155
AT1G49300,1495
AT1G80610,281
AT1G05570,2746
AT1G27540,305
AT1G53945,0
AT1G61565,0
AT1G30780,0
AT1G73350,363
AT1G52440,0
AT1G31280,600
AT1G01225,49
AT1G27110,25
AT1G03180,175
AT1G30050,8
AT1G19540,72
AT1G09540,61
AT1G28220,0
AT1G75717,0
AT1G52680,1
AT1G18940,64
AT1G62580,22
AT1G11020,305
AT1G75680,2818
AT1G16630,205
AT1G61415,15
AT1G65840,2190
AT1G31870,590
AT1G74370,182
AT1G34510,190
